
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 15:20:08.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 236.90    8.897    8.922    8.939    0.665    0.559   -2.503    0.665    0.559   -1.398   -1.665    0.372    3.509    1.103
 237.00    8.541    8.552    8.564    0.438    0.437   -2.859    0.438    0.437   -1.250   -1.252    0.191    4.278    0.890
 237.10    8.924    8.952    8.970    0.701    0.563   -2.476    0.701    0.563   -1.393   -1.736    0.395    3.469    1.130
 237.20    8.112    8.113    8.141    0.049    0.682   -3.288    0.049    0.682   -2.243   -0.162    0.034    5.638    1.124
 237.30    8.803    8.831    8.836    0.700    0.295   -2.597    0.700    0.295   -0.767   -1.818    0.207    3.661    0.992
 237.40    9.436    9.459    9.485    0.658    0.694   -1.964    0.658    0.694   -1.364   -1.293    0.457    2.386    0.967
 237.50    9.704    9.704    9.710    0.006   -0.345   -1.696    0.006   -0.345    0.585   -0.010   -0.002    1.498    0.292
 237.60    9.981    9.981    9.994   -0.029   -0.508   -1.419   -0.029   -0.508    0.721    0.042    0.015    1.137    0.361
 237.70   10.710   10.729   10.749   -0.633   -0.650   -0.690   -0.633   -0.650    0.449    0.437    0.412    0.650    0.375
 237.80   10.265   10.291   10.336   -0.735   -0.962   -1.135   -0.735   -0.962    1.092    0.834    0.707    1.376    0.772
 237.90   10.437   10.546   10.563   -1.508   -0.609   -0.963   -1.508   -0.609    0.586    1.452    0.918    1.786    0.908
 238.00   10.595   10.657   10.756   -1.150   -1.458   -0.805   -1.150   -1.458    1.175    0.926    1.677    2.049    1.124
 238.10   11.160   11.251   11.336   -1.423   -1.390   -0.240   -1.423   -1.390    0.333    0.341    1.978    2.007    1.017
 238.20   11.312   11.349   11.439   -0.909   -1.435   -0.088   -0.909   -1.435    0.126    0.080    1.304    1.447    0.656
 238.30   10.535   10.586   10.663   -1.036   -1.278   -0.865   -1.036   -1.278    1.105    0.896    1.324    1.727    0.972
 238.40    9.987   10.111   10.179   -1.576   -1.176   -1.413   -1.576   -1.176    1.661    2.226    1.853    2.931    1.670
 238.50    9.669    9.797    9.799   -1.582   -0.190   -1.731   -1.582   -0.190    0.329    2.739    0.300    2.768    1.388
 238.60    9.219    9.221    9.229   -0.223    0.381   -2.181   -0.223    0.381   -0.830    0.486   -0.085    2.476    0.483
 238.70    9.834    9.839    9.839   -0.288   -0.023   -1.566   -0.288   -0.023    0.036    0.451    0.007    1.267    0.226
 238.80   10.028   10.029   10.054   -0.124    0.704   -1.372   -0.124    0.704   -0.966    0.171   -0.088    1.197    0.492
 238.90    9.925    9.951    9.972   -0.714    0.655   -1.475   -0.714    0.655   -0.967    1.052   -0.468    1.557    0.752
 239.00    9.759    9.759    9.760   -0.064    0.081   -1.641   -0.064    0.081   -0.133    0.105   -0.005    1.351    0.085
 239.10    8.847    8.847    8.848    0.080   -0.125   -2.553    0.080   -0.125    0.320   -0.205   -0.010    3.271    0.190
 239.20    9.191    9.207    9.246   -0.552   -0.849   -2.209   -0.552   -0.849    1.876    1.219    0.469    2.953    1.143
 239.30    9.681    9.681    9.703   -0.053   -0.652   -1.719   -0.053   -0.652    1.121    0.091    0.034    1.691    0.563
 239.40   10.109   10.110   10.111   -0.146   -0.050   -1.291   -0.146   -0.050    0.065    0.189    0.007    0.845    0.100
 239.50   10.596   10.619   10.621    0.689   -0.204   -0.804    0.689   -0.204    0.164   -0.554   -0.140    0.581    0.297
 239.60   10.535   10.535   10.545    0.050   -0.459   -0.865    0.050   -0.459    0.397   -0.043   -0.023    0.481    0.200
 239.70   10.240   10.246   10.336   -0.341   -1.361   -1.160   -0.341   -1.361    1.578    0.395    0.464    1.656    0.846
 239.80    9.885    9.922    9.953   -0.853   -0.781   -1.515   -0.853   -0.781    1.182    1.293    0.666    1.816    0.937
 239.90    9.779    9.784    9.860   -0.306   -1.217   -1.621   -0.306   -1.217    1.972    0.496    0.373    2.101    1.034
 240.00   10.316   10.317   10.378    0.174   -1.124   -1.084    0.174   -1.124    1.219   -0.189   -0.196    1.235    0.624
 240.10    9.995   10.014   10.057    0.615   -0.926   -1.405    0.615   -0.926    1.301   -0.864   -0.569    1.605    0.831
 240.20   11.101   11.102   11.122    0.067   -0.676   -0.299    0.067   -0.676    0.202   -0.020   -0.045    0.275    0.104
 240.30   10.961   10.966   11.004   -0.337   -0.912   -0.439   -0.337   -0.912    0.401    0.148    0.307    0.569    0.263
 240.40   11.212   11.221   11.268   -0.445   -1.034   -0.188   -0.445   -1.034    0.194    0.084    0.460    0.651    0.253
 240.50   11.825   11.826   11.914   -0.054   -1.450    0.425   -0.054   -1.450   -0.617   -0.023    0.078    1.144    0.311
 240.60   11.479   11.482   11.555    0.277   -1.299    0.079    0.277   -1.299   -0.102    0.022   -0.360    0.886    0.187
 240.70   11.623   11.634   11.721    0.496   -1.427    0.223    0.496   -1.427   -0.319    0.111   -0.708    1.166    0.392
 240.80   11.316   11.321   11.438   -0.340   -1.625   -0.084   -0.340   -1.625    0.136    0.028    0.552    1.381    0.285
 240.90   10.790   10.792   10.893    0.219   -1.481   -0.610    0.219   -1.481    0.903   -0.133   -0.324    1.307    0.484
 241.00   11.334   11.360   11.379    0.779   -0.647   -0.066    0.779   -0.647    0.043   -0.052   -0.504    0.515    0.254
 241.10   11.347   11.362   11.427    0.601   -1.212   -0.053    0.601   -1.212    0.065   -0.032   -0.728    0.916    0.366
 241.20   11.104   11.110   11.124    0.355   -0.559   -0.296    0.355   -0.559    0.166   -0.105   -0.199    0.263    0.140
 241.30   10.464   10.466   10.478    0.205   -0.511   -0.936    0.205   -0.511    0.478   -0.192   -0.105    0.590    0.263
 241.40   10.483   10.490   10.541    0.376   -1.037   -0.917    0.376   -1.037    0.951   -0.345   -0.390    1.029    0.542
 241.50   10.477   10.517   10.574    0.915   -1.099   -0.923    0.915   -1.099    1.014   -0.845   -1.006    1.449    0.830
 241.60   10.522   10.610   10.613    1.364   -0.250   -0.878    1.364   -0.250    0.219   -1.197   -0.341    1.346    0.632
 241.70   10.802   10.833   10.833    0.808    0.106   -0.598    0.808    0.106   -0.063   -0.483    0.085    0.511    0.247
 241.80   11.482   11.503   11.513    0.683    0.482    0.082    0.683    0.482    0.040    0.056    0.329    0.353    0.168
 241.90   11.790   11.815   11.816    0.781   -0.090    0.390    0.781   -0.090   -0.035    0.304   -0.070    0.385    0.157
 242.00   11.290   11.330   11.330    0.951    0.073   -0.110    0.951    0.073   -0.008   -0.105    0.070    0.461    0.063
 242.10   11.073   11.145   11.146    1.262    0.180   -0.327    1.262    0.180   -0.059   -0.412    0.227    0.866    0.237
 242.20   10.953   11.024   11.031    1.241   -0.415   -0.447    1.241   -0.415    0.185   -0.554   -0.515    0.956    0.390
 242.30   10.921   10.936   10.940    0.569    0.292   -0.479    0.569    0.292   -0.140   -0.273    0.166    0.319    0.174
 242.40   11.427   11.441   11.442   -0.568   -0.164    0.027   -0.568   -0.164   -0.004   -0.015    0.093    0.175    0.047
 242.50   10.770   10.772   10.858   -0.236   -1.362   -0.630   -0.236   -1.362    0.858    0.149    0.321    1.153    0.464
 242.60   11.066   11.105   11.198   -0.932   -1.443   -0.334   -0.932   -1.443    0.482    0.311    1.345    1.532    0.731
 242.70   11.785   11.819   11.836   -0.890   -0.635    0.385   -0.890   -0.635   -0.245   -0.343    0.565    0.672    0.353
 242.80   11.639   11.641   11.687   -0.188   -1.041    0.239   -0.188   -1.041   -0.249   -0.045    0.195    0.588    0.160
 242.90   11.168   11.174   11.192    0.371   -0.624   -0.232    0.371   -0.624    0.144   -0.086   -0.231    0.290    0.143
 243.00   10.832   10.843   10.880    0.505   -0.891   -0.568    0.505   -0.891    0.507   -0.287   -0.450    0.686    0.368
 243.10   10.878   10.885   10.891    0.380   -0.360   -0.522    0.380   -0.360    0.188   -0.198   -0.137    0.273    0.153
 243.20   11.058   11.069   11.069    0.488    0.073   -0.342    0.488    0.073   -0.025   -0.167    0.036    0.180    0.086
 243.30   11.187   11.211   11.228    0.729    0.625   -0.213    0.729    0.625   -0.133   -0.155    0.456    0.484    0.250
 243.40   11.256   11.262   11.296   -0.370    0.877   -0.144   -0.370    0.877   -0.126    0.053   -0.324    0.464    0.176
 243.50   10.894   10.895   10.934    0.145    0.925   -0.506    0.145    0.925   -0.468   -0.073    0.134    0.566    0.246
 243.60   11.485   11.486   11.564   -0.152    1.335    0.085   -0.152    1.335    0.114   -0.013   -0.203    0.906    0.117
 243.70   11.960   11.979   12.014   -0.669    0.919    0.560   -0.669    0.919    0.515   -0.375   -0.615    0.803    0.443
 243.80   11.319   11.346   11.347   -0.788    0.171   -0.081   -0.788    0.171   -0.014    0.064   -0.134    0.328    0.075
 243.90   11.477   11.483   11.488   -0.344   -0.337    0.077   -0.344   -0.337   -0.026   -0.027    0.116    0.119    0.061
 244.00   11.312   11.315   11.316   -0.276    0.180   -0.088   -0.276    0.180   -0.016    0.024   -0.050    0.058    0.029
 244.10   11.175   11.200   11.215   -0.746    0.584   -0.225   -0.746    0.584   -0.131    0.168   -0.436    0.474    0.242
 244.20   10.480   10.513   10.524   -0.829    0.482   -0.920   -0.829    0.482   -0.443    0.762   -0.400    0.883    0.484
 244.30   10.262   10.281   10.281   -0.621   -0.089   -1.138   -0.621   -0.089    0.101    0.707    0.055    0.845    0.358
 244.40   10.504   10.523   10.528   -0.638   -0.331   -0.896   -0.638   -0.331    0.297    0.572    0.212    0.661    0.339
 244.50   10.557   10.557   10.557    0.004   -0.006   -0.843    0.004   -0.006    0.005   -0.003   -0.000    0.355    0.003
 244.60   10.916   10.919   10.920    0.249   -0.149   -0.484    0.249   -0.149    0.072   -0.120   -0.037    0.159    0.072
 244.70   11.393   11.401   11.405    0.434   -0.285   -0.007    0.434   -0.285    0.002   -0.003   -0.124    0.135    0.062
 244.80   11.738   11.738   11.745   -0.052   -0.377    0.338   -0.052   -0.377   -0.127   -0.018    0.020    0.129    0.065
 244.90   12.229   12.230   12.230   -0.138    0.075    0.829   -0.138    0.075    0.062   -0.114   -0.010    0.356    0.065
 245.00   11.982   11.998   12.016   -0.626   -0.659    0.582   -0.626   -0.659   -0.383   -0.364    0.412    0.582    0.335
 245.10   12.533   12.533   12.594    0.007   -1.242    1.133    0.007   -1.242   -1.407    0.008   -0.009    1.413    0.704
 245.20   13.348   13.358   13.415    0.525   -1.233    1.948    0.525   -1.233   -2.402    1.023   -0.647    2.795    1.345
 245.30   12.626   12.627   12.631    0.151   -0.309    1.226    0.151   -0.309   -0.378    0.185   -0.046    0.811    0.212
 245.40   12.569   12.575   12.576    0.394    0.133    1.169    0.394    0.133    0.156    0.460    0.052    0.769    0.244
 245.50   12.089   12.090   12.098    0.184    0.440    0.689    0.184    0.440    0.303    0.127    0.081    0.351    0.169
 245.60   12.792   12.796   12.810   -0.297    0.610    1.392   -0.297    0.610    0.849   -0.414   -0.181    1.199    0.481
 245.70   12.443   12.443   12.444   -0.040   -0.115    1.043   -0.040   -0.115   -0.120   -0.041    0.005    0.551    0.064
 245.80   11.970   11.996   11.997    0.793   -0.132    0.570    0.793   -0.132   -0.075    0.452   -0.105    0.485    0.235
 245.90   12.088   12.178   12.179    1.477   -0.159    0.688    1.477   -0.159   -0.110    1.017   -0.235    1.341    0.525
 246.00   12.046   12.068   12.091    0.733   -0.743    0.646    0.733   -0.743   -0.480    0.473   -0.544    0.753    0.433
 246.10   11.824   11.896   11.943    1.307   -1.060    0.424    1.307   -1.060   -0.449    0.554   -1.385    1.505    0.779
 246.20   11.986   11.997   12.002    0.502   -0.335    0.586    0.502   -0.335   -0.197    0.294   -0.168    0.354    0.196
 246.30   12.652   12.653   12.672   -0.185   -0.693    1.252   -0.185   -0.693   -0.868   -0.231    0.128    1.041    0.454
 246.40   11.636   11.641   11.647   -0.358   -0.377    0.236   -0.358   -0.377   -0.089   -0.085    0.135    0.163    0.091
 246.50   11.460   11.464   11.464   -0.286    0.015    0.060   -0.286    0.015    0.001   -0.017   -0.004    0.043    0.009
 246.60   11.013   11.044   11.048   -0.821   -0.294   -0.387   -0.821   -0.294    0.114    0.318    0.241    0.455    0.207
 246.70   11.836   11.845   11.881   -0.454   -0.927    0.436   -0.454   -0.927   -0.404   -0.198    0.421    0.628    0.308
 246.80   12.212   12.220   12.286    0.436   -1.278    0.812    0.436   -1.278   -1.038    0.354   -0.557    1.241    0.615
 246.90   11.989   11.997   12.005    0.444   -0.441    0.589    0.444   -0.441   -0.260    0.262   -0.196    0.369    0.209
 247.00   12.166   12.166   12.300   -0.067   -1.809    0.766   -0.067   -1.809   -1.385   -0.051    0.121    1.932    0.696
 247.10   12.736   12.739   12.952    0.251   -2.342    1.336    0.251   -2.342   -3.129    0.335   -0.588    3.666    1.601
 247.20   12.586   12.615   12.890    0.857   -2.647    1.186    0.857   -2.647   -3.139    1.016   -2.269    4.574    2.002
 247.30   12.565   12.575   12.871    0.504   -2.747    1.165    0.504   -2.747   -3.199    0.587   -1.383    4.577    1.767
 247.40   12.911   12.931   13.215    0.723   -2.724    1.511    0.723   -2.724   -4.116    1.093   -1.970    5.112    2.346
 247.50   13.007   13.011   13.343    0.310   -2.962    1.607    0.310   -2.962   -4.760    0.498   -0.918    5.726    2.437
 247.60   12.469   12.505   12.708    0.954   -2.264    1.069    0.954   -2.264   -2.420    1.019   -2.159    3.589    1.700
 247.70   13.006   13.019   13.127    0.574   -1.685    1.606    0.574   -1.685   -2.706    0.923   -0.968    2.874    1.509
 247.80   13.301   13.311   13.366    0.514   -1.217    1.901    0.514   -1.217   -2.314    0.976   -0.625    2.679    1.294
 247.90   13.344   13.539   13.564    2.285   -0.826    1.944    2.285   -0.826   -1.606    4.444   -1.887    4.843    2.544
 248.00   13.283   13.391   13.403    1.703   -0.551    1.883    1.703   -0.551   -1.037    3.205   -0.938    3.373    1.749
 248.10   12.846   12.948   13.010    1.619   -1.275    1.446    1.619   -1.275   -1.844    2.342   -2.065    3.170    1.813
 248.20   11.997   12.194   12.280    2.183   -1.453    0.597    2.183   -1.453   -0.867    1.303   -3.171    3.615    1.768
 248.30   12.673   12.956   13.016    2.697   -1.246    1.273    2.697   -1.246   -1.585    3.432   -3.359    5.222    2.529
 248.40   12.332   12.536   12.592    2.251   -1.191    0.932    2.251   -1.191   -1.110    2.098   -2.681    3.677    1.791
 248.50   12.899   13.070   13.102    2.107   -0.913    1.499    2.107   -0.913   -1.369    3.159   -1.925    3.761    1.972
 248.60   13.536   13.749   13.756    2.407   -0.429    2.136    2.407   -0.429   -0.918    5.143   -1.034    5.272    2.663
 248.70   13.488   13.576   13.611    1.545   -0.970    2.088    1.545   -0.970   -2.026    3.225   -1.499    3.843    2.046
 248.80   12.974   13.000   13.014    0.823   -0.604    1.574    0.823   -0.604   -0.950    1.296   -0.497    1.760    0.841
 248.90   13.087   13.233   13.237    1.959    0.346    1.687    1.959    0.346    0.584    3.305    0.678    3.402    1.712
 249.00   13.820   14.035   14.070    2.452    0.986    2.420    2.452    0.986    2.386    5.932    2.417    6.418    3.418
 249.10   13.819   14.059   14.079    2.588   -0.740    2.419    2.588   -0.740   -1.791    6.261   -1.916    6.550    3.394
 249.20   14.178   14.485   14.503    2.969   -0.723    2.778    2.969   -0.723   -2.009    8.248   -2.148    8.527    4.378
 249.30   14.650   14.989   15.025    3.171   -1.041    3.250    3.171   -1.041   -3.384   10.305   -3.302   10.850    5.669
 249.40   14.084   14.478   14.490    3.355   -0.581    2.684    3.355   -0.581   -1.558    9.006   -1.948    9.399    4.672
 249.50   13.896   14.346   14.380    3.564   -0.984    2.496    3.564   -0.984   -2.457    8.897   -3.508    9.951    4.937
 249.60   14.206   14.704   14.783    3.793   -1.527    2.806    3.793   -1.527   -4.284   10.642   -5.790   12.294    6.425
 249.70   13.880   14.374   14.563    3.735   -2.340    2.480    3.735   -2.340   -5.805    9.265   -8.743   12.792    6.999
 249.80   14.152   14.608   14.806    3.621   -2.413    2.752    3.621   -2.413   -6.641    9.966   -8.737   13.254    7.412
 249.90   13.651   13.971   14.132    2.971   -2.130    2.251    2.971   -2.130   -4.795    6.689   -6.329    9.217    5.191
 250.00   13.163   13.371   13.622    2.350   -2.603    1.763    2.350   -2.603   -4.587    4.143   -6.117    7.702    4.348
 250.10   13.658   13.976   14.204    2.965   -2.537    2.258    2.965   -2.537   -5.728    6.694   -7.521   10.161    5.792
 250.20   13.067   13.481   13.698    3.315   -2.433    1.667    3.315   -2.433   -4.055    5.525   -8.066    9.844    5.292
 250.30   13.232   13.507   13.692    2.712   -2.242    1.832    2.712   -2.242   -4.108    4.968   -6.081    7.869    4.431
 250.40   13.643   13.979   14.150    3.047   -2.197    2.243    3.047   -2.197   -4.927    6.834   -6.695    9.571    5.380
 250.50   14.438   14.986   15.294    4.017   -3.054    3.038    4.017   -3.054   -9.278   12.203  -12.270   17.347    9.818
 250.60   15.137   15.560   15.919    3.604   -3.360    3.737    3.604   -3.360  -12.556   13.468  -12.111   19.122   11.020
 250.70   15.072   15.640   15.837    4.176   -2.489    3.672    4.176   -2.489   -9.140   15.333  -10.394   18.558   10.328
 250.80   14.569   15.181   15.265    4.267   -1.605    3.169    4.267   -1.605   -5.085   13.521   -6.848   15.412    7.993
 250.90   13.721   14.262   14.364    3.890   -1.709    2.321    3.890   -1.709   -3.967    9.030   -6.647   11.720    5.947
 251.00   14.086   14.561   14.603    3.690   -1.105    2.686    3.690   -1.105   -2.968    9.910   -4.077   11.024    5.560
 251.10   15.869   16.245   16.286    3.474   -1.148    4.469    3.474   -1.148   -5.130   15.529   -3.988   16.683    8.417
 251.20   15.384   15.749   15.761    3.372   -0.600    3.984    3.372   -0.600   -2.392   13.435   -2.025   13.802    6.898
 251.30   14.967   15.241   15.256    2.876   -0.676    3.567    2.876   -0.676   -2.410   10.259   -1.944   10.726    5.358
 251.40   13.927   14.219   14.266    2.865   -1.158    2.527    2.865   -1.158   -2.927    7.241   -3.318    7.969    4.243
 251.50   13.710   14.003   14.003    2.848   -0.037    2.310    2.848   -0.037   -0.086    6.580   -0.106    6.725    3.291
 251.60   13.233   13.464   13.477    2.486    0.577    1.833    2.486    0.577    1.058    4.557    1.435    4.937    2.447
 251.70   12.752   12.993   12.994    2.490    0.153    1.352    2.490    0.153    0.206    3.368    0.380    4.026    1.698
 251.80   13.321   13.466   13.470    1.966   -0.339    1.921    1.966   -0.339   -0.652    3.777   -0.667    3.835    1.945
 251.90   13.039   13.281   13.282    2.523   -0.176    1.639    2.523   -0.176   -0.289    4.135   -0.444    4.541    2.084
 252.00   13.231   13.316   13.317    1.502   -0.131    1.831    1.502   -0.131   -0.240    2.750   -0.197    2.813    1.384
 252.10   12.548   12.649   12.677    1.593   -0.846    1.148    1.593   -0.846   -0.971    1.829   -1.347    2.286    1.235
 252.20   13.686   13.856   13.879    2.166   -0.796    2.286    2.166   -0.796   -1.819    4.952   -1.725    5.276    2.775
 252.30   13.839   13.977   14.022    1.957   -1.126    2.439    1.957   -1.126   -2.747    4.773   -2.203    5.523    2.966
 252.40   13.702   13.821   13.838    1.813   -0.673    2.302    1.813   -0.673   -1.550    4.174   -1.221    4.520    2.308
 252.50   13.193   13.468   13.483    2.707   -0.627    1.793    2.707   -0.627   -1.123    4.853   -1.696    5.467    2.631
 252.60   13.202   13.342   13.382    1.931   -1.024    1.802    1.931   -1.024   -1.844    3.480   -1.977    4.012    2.203
 252.70   13.452   13.582   13.614    1.871   -0.931    2.052    1.871   -0.931   -1.911    3.839   -1.742    4.289    2.314
 252.80   13.424   13.714   13.730    2.805   -0.662    2.024    2.805   -0.662   -1.341    5.679   -1.859    6.204    3.062
 252.90   13.682   13.990   14.056    2.922   -1.357    2.282    2.922   -1.357   -3.096    6.667   -3.964    7.792    4.176
 253.00   14.428   14.824   14.845    3.406   -0.778    3.028    3.406   -0.778   -2.356   10.313   -2.651   10.688    5.453
 253.10   14.562   14.893   14.913    3.122   -0.775    3.162    3.122   -0.775   -2.450    9.871   -2.419   10.172    5.227
 253.20   14.449   14.861   14.910    3.475   -1.207    3.049    3.475   -1.207   -3.679   10.595   -4.194   11.414    5.987
 253.30   14.682   15.047   15.103    3.292   -1.302    3.282    3.292   -1.302   -4.274   10.806   -4.287   11.654    6.193
 253.40   14.222   14.579   14.612    3.207   -0.969    2.822    3.207   -0.969   -2.736    9.052   -3.110    9.596    4.977
 253.50   14.076   14.323   14.441    2.652   -1.839    2.676    2.652   -1.839   -4.922    7.095   -4.878    8.787    4.959
 253.60   13.887   14.278   14.359    3.321   -1.521    2.487    3.321   -1.521   -3.783    8.258   -5.052    9.763    5.197
 253.70   13.190   13.845   13.904    4.210   -1.278    1.790    4.210   -1.278   -2.288    7.535   -5.381   11.280    4.769
 253.80   13.905   14.467   14.527    3.994   -1.314    2.505    3.994   -1.314   -3.291   10.006   -5.247   11.976    5.884
 253.90   13.946   14.602   14.730    4.330   -1.934    2.546    4.330   -1.934   -4.922   11.023   -8.372   14.484    7.346
 254.00   14.079   14.417   14.471    3.105   -1.247    2.679    3.105   -1.247   -3.339    8.316   -3.870    9.184    4.881
 254.10   13.712   13.962   14.014    2.632   -1.201    2.312    2.632   -1.201   -2.776    6.085   -3.161    6.857    3.699
 254.20   14.015   14.429   14.466    3.430   -1.038    2.615    3.430   -1.038   -2.715    8.970   -3.560    9.841    5.013
 254.30   14.088   14.301   14.302    2.457   -0.181    2.688    2.457   -0.181   -0.488    6.606   -0.446    6.649    3.319
 254.40   13.822   13.846   13.846    0.815   -0.017    2.422    0.815   -0.017   -0.042    1.974   -0.014    3.265    0.987
 254.50   13.046   13.047   13.055    0.151   -0.450    1.646    0.151   -0.450   -0.741    0.249   -0.068    1.468    0.393
 254.60   13.306   13.308   13.310    0.226   -0.228    1.906    0.226   -0.228   -0.435    0.430   -0.052    1.868    0.307
 254.70   12.783   12.786   12.787    0.264   -0.104    1.383    0.264   -0.104   -0.144    0.365   -0.028    0.997    0.197
 254.80   12.695   12.696   12.700   -0.168   -0.320    1.295   -0.168   -0.320   -0.414   -0.217    0.054    0.904    0.236
 254.90   12.688   12.688   12.692    0.062   -0.318    1.288    0.062   -0.318   -0.410    0.080   -0.020    0.882    0.209
 255.00   13.165   13.166   13.194   -0.163   -0.866    1.765   -0.163   -0.866   -1.529   -0.288    0.141    1.946    0.781
 255.10   12.148   12.152   12.285   -0.305   -1.806    0.748   -0.305   -1.806   -1.351   -0.229    0.552    1.957    0.738
 255.20   11.568   11.575   11.673    0.400   -1.503    0.168    0.400   -1.503   -0.253    0.067   -0.601    1.224    0.328
 255.30   11.516   11.534   11.715    0.639   -2.051    0.116    0.639   -2.051   -0.238    0.074   -1.311    2.315    0.667
 255.40   11.478   11.483   11.647   -0.346   -1.945    0.078   -0.346   -1.945   -0.152   -0.027    0.673    1.954    0.345
 255.50   11.427   11.455   11.489   -0.791   -0.889    0.027   -0.791   -0.889   -0.024   -0.022    0.703    0.708    0.352
 255.60   11.838   11.845   11.905    0.396   -1.194    0.438    0.396   -1.194   -0.523    0.173   -0.472    0.887    0.363
 255.70   12.160   12.224   12.269    1.244   -1.051    0.760    1.244   -1.051   -0.799    0.946   -1.308    1.615    0.900
 255.80   11.808   11.897   11.921    1.456   -0.747    0.408    1.456   -0.747   -0.305    0.594   -1.088    1.422    0.638
 255.90   11.060   11.189   11.249    1.692   -1.158   -0.340    1.692   -1.158    0.393   -0.575   -1.959    2.160    1.040
 256.00   11.123   11.155   11.162    0.849   -0.389   -0.277    0.849   -0.389    0.108   -0.235   -0.330    0.474    0.210
 256.10   11.151   11.161   11.194    0.475   -0.858   -0.249    0.475   -0.858    0.214   -0.119   -0.408    0.512    0.238
 256.20   11.581   11.608   11.689    0.793   -1.371    0.181    0.793   -1.371   -0.249    0.144   -1.087    1.270    0.562
 256.30   12.431   12.445   12.559    0.595   -1.690    1.031    0.595   -1.690   -1.741    0.614   -1.006    2.136    1.051
 256.40   12.919   12.919   12.949    0.114   -0.879    1.519    0.114   -0.879   -1.334    0.174   -0.101    1.546    0.675
 256.50   12.227   12.227   12.257   -0.125   -0.859    0.827   -0.125   -0.859   -0.710   -0.103    0.107    0.719    0.363
 256.60   12.671   12.672   12.675    0.126    0.261    1.271    0.126    0.261    0.332    0.161    0.033    0.850    0.185
 256.70   12.701   12.703   12.707   -0.248    0.310    1.301   -0.248    0.310    0.404   -0.323   -0.077    0.925    0.261
 256.80   12.569   12.578   12.579   -0.469    0.147    1.169   -0.469    0.147    0.172   -0.548   -0.069    0.804    0.289
 256.90   12.918   12.931   12.935   -0.581   -0.296    1.518   -0.581   -0.296   -0.450   -0.883    0.172    1.365    0.503
 257.00   13.160   13.179   13.194   -0.704   -0.630    1.760   -0.704   -0.630   -1.108   -1.238    0.443    1.995    0.860
 257.10   13.169   13.189   13.201   -0.715   -0.564    1.769   -0.715   -0.564   -0.998   -1.265    0.403    1.980    0.830
 257.20   13.627   13.667   13.698   -1.049   -0.916    2.227   -1.049   -0.916   -2.041   -2.335    0.961    3.449    1.623
 257.30   13.737   13.810   13.902   -1.422   -1.593    2.337   -1.422   -1.593   -3.722   -3.324    2.266    5.010    2.740
 257.40   13.672   13.758   13.854   -1.535   -1.631    2.272   -1.535   -1.631   -3.705   -3.488    2.504    5.089    2.835
 257.50   13.674   13.734   13.833   -1.280   -1.656    2.274   -1.280   -1.656   -3.767   -2.911    2.120    4.776    2.605
 257.60   14.123   14.154   14.261   -0.925   -1.751    2.723   -0.925   -1.751   -4.768   -2.519    1.620    5.669    2.815
 257.70   13.292   13.309   13.450   -0.672   -1.940    1.892   -0.672   -1.940   -3.670   -1.271    1.303    3.897    2.048
 257.80   12.416   12.477   12.561   -1.235   -1.444    1.016   -1.235   -1.444   -1.467   -1.255    1.783    2.321    1.314
 257.90   12.921   12.952   12.978   -0.906   -0.818    1.521   -0.906   -0.818   -1.244   -1.378    0.742    1.901    1.000
 258.00   13.710   13.714   13.715   -0.335   -0.165    2.310   -0.335   -0.165   -0.382   -0.773    0.055    2.739    0.432
 258.10   13.117   13.163   13.170   -1.098    0.440    1.717   -1.098    0.440    0.755   -1.885   -0.483    2.174    1.044
 258.20   12.611   12.686   12.705   -1.377    0.700    1.211   -1.377    0.700    0.848   -1.668   -0.964    1.927    1.052
 258.30   12.749   12.751   12.765   -0.222    0.614    1.349   -0.222    0.614    0.828   -0.300   -0.136    1.122    0.445
 258.40   12.875   12.881   12.923    0.387    1.039    1.475    0.387    1.039    1.532    0.571    0.402    1.702    0.842
 258.50   12.351   12.353   12.388   -0.243    0.923    0.951   -0.243    0.923    0.877   -0.231   -0.224    0.907    0.467
 258.60   11.985   12.009   12.049   -0.757    0.984    0.585   -0.757    0.984    0.576   -0.443   -0.744    0.941    0.520
 258.70   12.041   12.050   12.162    0.448    1.650    0.641    0.448    1.650    1.058    0.287    0.740    1.667    0.661
 258.80   12.618   12.626   12.704   -0.454    1.405    1.218   -0.454    1.405    1.711   -0.553   -0.638    1.832    0.954
 258.90   12.916   12.928   13.076   -0.542    1.961    1.516   -0.542    1.961    2.974   -0.822   -1.063    3.220    1.632
 259.00   12.433   12.434   12.466   -0.165    0.900    1.033   -0.165    0.900    0.930   -0.170   -0.148    0.952    0.478
 259.10   12.332   12.333   12.355    0.184    0.722    0.932    0.184    0.722    0.673    0.172    0.133    0.712    0.354
 259.20   12.079   12.086   12.134    0.413    1.086    0.679    0.413    1.086    0.737    0.280    0.449    0.906    0.454
 259.30   11.773   11.790   11.927    0.639    1.806    0.373    0.639    1.806    0.673    0.238    1.154    1.905    0.679
 259.40   11.884   11.916   11.979    0.884    1.228    0.484    0.884    1.228    0.594    0.427    1.085    1.262    0.654
