
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 13:39:32.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
   7.20   25.027   26.432   26.466    8.501    1.353    2.027    8.501    1.353    2.744   17.234   11.505   39.101   10.451
   7.30   25.278   27.077   27.093    9.706    0.915    2.278    9.706    0.915    2.083   22.108    8.876   50.113   11.957
   7.40   24.681   26.217   26.280    8.841    1.822    1.681    8.841    1.822    3.063   14.862   16.107   42.151   11.065
   7.50   23.397   24.790   24.843    8.191    1.632    0.397    8.191    1.632    0.648    3.253   13.364   34.957    6.885
   7.60   23.292   24.777   24.812    8.448    1.328    0.292    8.448    1.328    0.388    2.468   11.216   36.609    5.746
   7.70   24.632   25.491   25.526    6.561    1.334    1.632    6.561    1.334    2.177   10.708    8.755   23.748    7.001
   7.80   25.711   26.733   26.751    7.322    0.962    2.711    7.322    0.962    2.609   19.851    7.046   30.945   10.612
   7.90   24.641   25.700   25.705    7.303    0.507    1.641    7.303    0.507    0.833   11.982    3.706   28.144    6.285
   8.00   22.955   23.996   24.083    6.990    2.052   -0.045    6.990    2.052   -0.092   -0.315   14.343   26.536    7.173
   8.10   23.109   24.252   24.366    7.358    2.357    0.109    7.358    2.357    0.257    0.802   17.345   29.851    8.683
   8.20   25.075   25.791   25.795    6.032    0.439    2.075    6.032    0.439    0.910   12.520    2.645   20.444    6.414
   8.30   23.829   24.242   24.282    4.458    1.394    0.829    4.458    1.394    1.155    3.694    6.216   11.253    3.661
   8.40   22.455   23.128   23.240    5.541    2.272   -0.545    5.541    2.272   -1.239   -3.021   12.592   18.083    6.504
   8.50   23.472   23.798   23.851    3.923    1.592    0.472    3.923    1.592    0.752    1.853    6.248    9.076    3.280
   8.60   24.207   24.556   24.559    4.126    0.408    1.207    4.126    0.408    0.492    4.980    1.683    9.323    2.640
   8.70   24.870   25.074   25.074    3.193    0.105    1.870    3.193    0.105    0.197    5.971    0.337    6.851    2.992
   8.80   22.925   23.512   23.563    5.224   -1.550   -0.075    5.224   -1.550    0.117   -0.393   -8.096   14.847    4.053
   8.90   23.577   24.334   24.436    6.022   -2.240    0.577    6.022   -2.240   -1.291    3.472  -13.488   20.808    6.994
   9.00   23.019   23.472   23.544    4.585   -1.850    0.019    4.585   -1.850   -0.036    0.089   -8.483   12.223    4.242
   9.10   22.931   23.375   23.563    4.536   -2.972   -0.069    4.536   -2.972    0.206   -0.314  -13.482   14.708    6.744
   9.20   24.182   24.494   24.650    3.897   -2.768    1.182    3.897   -2.768   -3.273    4.608  -10.785   12.121    6.088
   9.30   23.724   24.391   24.405    5.662   -0.851    0.724    5.662   -0.851   -0.616    4.100   -4.818   16.655    3.178
   9.40   24.044   24.629   24.642    5.335   -0.819    1.044    5.335   -0.819   -0.856    5.570   -4.372   15.114    3.566
   9.50   22.441   23.303   23.308    6.279    0.504   -0.559    6.279    0.504   -0.282   -3.509    3.164   19.995    2.367
   9.60   21.575   21.890   21.899    3.703    0.625   -1.425    3.703    0.625   -0.890   -5.277    2.314    8.066    2.915
   9.70   22.183   22.613   22.655    4.385   -1.386   -0.817    4.385   -1.386    1.132   -3.581   -6.078   10.907    3.572
   9.80   22.791   23.418   23.448    5.383   -1.179   -0.209    5.383   -1.179    0.247   -1.126   -6.345   15.204    3.225
   9.90   22.676   23.150   23.227    4.663   -1.885   -0.324    4.663   -1.885    0.611   -1.511   -8.788   12.700    4.469
  10.00   23.009   23.844   23.923    6.252   -1.951    0.009    6.252   -1.951   -0.018    0.059  -12.198   21.446    6.099
  10.10   22.793   23.645   23.698    6.288   -1.590   -0.207    6.288   -1.590    0.328   -1.299   -9.995   21.056    5.042
  10.20   23.555   24.377   24.386    6.276   -0.666    0.555    6.276   -0.666   -0.370    3.485   -4.177   20.067    2.726
  10.30   24.602   25.804   25.806    7.786   -0.269    1.602    7.786   -0.269   -0.431   12.471   -2.094   31.630    6.326
  10.40   25.310   26.775   26.783    8.735    0.674    2.310    8.735    0.674    1.556   20.177    5.883   41.046   10.537
  10.50   24.993   26.031   26.099    7.278    1.886    1.993    7.278    1.886    3.758   14.506   13.725   30.251   10.160
  10.60   26.191   27.019   27.067    6.639    1.601    3.191    6.639    1.601    5.109   21.184   10.629   28.410   12.123
  10.70   25.705   26.294   26.295    5.534    0.153    2.705    5.534    0.153    0.413   14.972    0.845   18.984    7.501
  10.80   23.800   24.340   24.342    5.096    0.323    0.800    5.096    0.323    0.259    4.077    1.647   13.359    2.202
  10.90   24.012   24.462   24.506    4.670    1.473    1.012    4.670    1.473    1.491    4.727    6.878   12.501    4.239
  11.00   23.486   23.942   23.972    4.647    1.204    0.486    4.647    1.204    0.585    2.260    5.594   11.641    3.031
  11.10   23.543   24.015   24.056    4.738    1.398    0.543    4.738    1.398    0.760    2.574    6.625   12.348    3.574
  11.20   22.618   23.221   23.231    5.259    0.695   -0.382    5.259    0.695   -0.266   -2.011    3.656   14.142    2.090
  11.30   22.519   23.605   23.788    7.078    2.942   -0.481    7.078    2.942   -1.416   -3.406   20.824   29.492   10.574
  11.40   23.369   24.349   24.591    6.836    3.440    0.369    6.836    3.440    1.271    2.525   23.519   29.352   11.844
  11.50   23.177   24.368   24.586    7.524    3.263    0.177    7.524    3.263    0.579    1.335   24.548   33.642   12.295
  11.60   23.194   24.218   24.344    6.970    2.467    0.194    6.970    2.467    0.478    1.350   17.196   27.353    8.628
  11.70   23.561   24.583   24.766    7.015    3.005    0.561    7.015    3.005    1.685    3.932   21.080   29.275   10.755
  11.80   23.981   24.659   24.869    5.745    3.226    0.981    5.745    3.226    3.163    5.633   18.532   22.184    9.813
  11.90   24.254   24.936   24.990    5.792    1.639    1.254    5.792    1.639    2.055    7.262    9.494   18.904    6.064
  12.00   24.983   26.013   26.288    7.248    3.788    1.983    7.248    3.788    7.512   14.374   27.453   35.407   15.943
  12.10   25.099   26.272   26.392    7.764    2.510    2.099    7.764    2.510    5.267   16.295   19.485   35.493   12.971
  12.20   24.514   25.239   25.251    6.006    0.790    1.514    6.006    0.790    1.196    9.090    4.747   19.491    5.162
  12.30   24.460   24.974   25.083    5.041    2.330    1.460    5.041    2.330    3.402    7.360   11.745   16.485    7.136
  12.40   23.925   24.620   24.756    5.806    2.592    0.925    5.806    2.592    2.399    5.372   15.053   20.645    8.081
  12.50   24.877   25.507   25.534    5.636    1.172    1.877    5.636    1.172    2.200   10.577    6.606   18.329    6.332
  12.60   24.753   25.545   25.677    6.311    2.605    1.753    6.311    2.605    4.567   11.063   16.442   24.843   10.168
  12.70   25.488   26.096   26.142    5.601    1.549    2.488    5.601    1.549    3.853   13.935    8.674   19.979    8.430
  12.80   25.867   26.243   26.289    4.426    1.556    2.867    4.426    1.556    4.461   12.688    6.887   15.114    7.555
  12.90   24.007   24.196   24.224    3.018    1.165    1.007    3.018    1.165    1.173    3.040    3.516    5.741    2.397
  13.00   23.897   24.197   24.212    3.802    0.842    0.897    3.802    0.842    0.755    3.409    3.201    7.983    2.368
  13.10   22.883   23.206   23.222    3.853    0.871   -0.117    3.853    0.871   -0.102   -0.449    3.355    7.809    1.693
  13.20   23.771   24.367   24.368    5.359    0.207    0.771    5.359    0.207    0.160    4.129    1.110   14.676    2.139
  13.30   24.334   25.028   25.037    5.852   -0.668    1.334    5.852   -0.668   -0.892    7.807   -3.911   18.236    4.388
  13.40   24.547   25.178   25.178    5.602    0.023    1.547    5.602    0.023    0.035    8.668    0.126   16.891    4.334
  13.50   23.851   24.419   24.427    5.238    0.600    0.851    5.238    0.600    0.510    4.457    3.142   14.260    2.738
  13.60   24.773   25.061   25.082    3.790    1.040    1.773    3.790    1.040    1.844    6.718    3.942    9.293    4.002
  13.70   24.497   24.692   24.720    3.093    1.172    1.497    3.093    1.172    1.754    4.632    3.624    6.591    3.068
  13.80   23.055   23.176   23.266    2.369    2.047    0.055    2.369    2.047    0.112    0.130    4.850    4.903    2.427
  13.90   20.972   21.045   21.116    1.757    1.721   -2.028    1.757    1.721   -3.491   -3.563    3.024    5.081    2.917
  14.00   21.682   21.699   21.734    0.872    1.224   -1.318    0.872    1.224   -1.613   -1.149    1.067    1.998    1.125
  14.10   22.544   22.546   22.609   -0.282    1.689   -0.456   -0.282    1.689   -0.770    0.129   -0.476    1.570    0.457
  14.20   21.717   21.718   22.008   -0.124    3.563   -1.283   -0.124    3.563   -4.570    0.159   -0.441    7.177    2.297
  14.30   20.997   21.023   21.228    1.046    2.940   -2.003    1.046    2.940   -5.888   -2.095    3.075    6.875    3.483
  14.40   22.669   22.719   22.974    1.516    3.411   -0.331    1.516    3.411   -1.130   -0.502    5.171    7.022    2.658
  14.50   22.236   22.239   22.431    0.370    2.924   -0.764    0.370    2.924   -2.234   -0.283    1.083    4.635    1.249
  14.60   21.662   21.664   21.787    0.340    2.310   -1.338    0.340    2.310   -3.091   -0.456    0.786    3.621    1.611
  14.70   22.437   22.442   22.746    0.461    3.706   -0.563    0.461    3.706   -2.085   -0.260    1.710    7.132    1.354
  14.80   21.990   22.004   22.412    0.790    4.254   -1.010    0.790    4.254   -4.298   -0.798    3.360    9.871    2.756
  14.90   20.609   20.617   20.870   -0.585    3.242   -2.391   -0.585    3.242   -7.753    1.399   -1.896    8.286    4.052
  15.00   21.722   21.746   22.118   -1.014    4.043   -1.278   -1.014    4.043   -5.167    1.296   -4.098    9.503    3.361
  15.10   22.424   22.457   22.875   -1.216    4.351   -0.576   -1.216    4.351   -2.504    0.700   -5.293   10.371    2.949
  15.20   22.399   22.481   22.737   -1.916    3.407   -0.601   -1.916    3.407   -2.048    1.152   -6.527    7.819    3.469
  15.30   25.250   25.346   25.687   -2.196    4.175    2.250   -2.196    4.175    9.395   -4.942   -9.170   13.659    7.014
  15.40   25.311   25.419   25.904   -2.340    4.989    2.311   -2.340    4.989   11.528   -5.408  -11.675   17.853    8.638
  15.50   24.436   24.436   24.653   -0.047    3.258    1.436   -0.047    3.258    4.680   -0.068   -0.154    6.341    2.342
  15.60   23.642   23.665   23.747   -1.043    1.968    0.642   -1.043    1.968    1.264   -0.670   -2.053    2.687    1.251
  15.70   22.875   22.985   23.004   -2.246    0.939   -0.125   -2.246    0.939   -0.117    0.280   -2.107    2.969    1.065
  15.80   22.910   23.000   23.052   -2.031    1.544   -0.090   -2.031    1.544   -0.138    0.182   -3.136    3.259    1.572
  15.90   23.372   23.437   23.577   -1.742    2.572    0.372   -1.742    2.572    0.957   -0.648   -4.481    4.894    2.314
  16.00   23.871   23.937   24.058   -1.767    2.409    0.871   -1.767    2.409    2.099   -1.540   -4.257    4.843    2.495
  16.10   23.026   23.065   23.079   -1.343    0.789    0.026   -1.343    0.789    0.021   -0.035   -1.060    1.214    0.530
  16.20   22.349   22.356   22.359   -0.553    0.387   -0.651   -0.553    0.387   -0.252    0.360   -0.214    0.440    0.244
  16.30   21.551   21.567   21.599   -0.822    1.173   -1.449   -0.822    1.173   -1.700    1.191   -0.965    2.076    1.145
  16.40   22.700   22.700   22.717    0.179    0.865   -0.300    0.179    0.865   -0.260   -0.054    0.155    0.435    0.154
  16.50   23.452   23.463   23.476    0.699    0.787    0.452    0.699    0.787    0.356    0.316    0.550    0.656    0.364
  16.60   23.675   23.715   23.716    1.378   -0.271    0.675    1.378   -0.271   -0.183    0.930   -0.373    1.214    0.509
  16.70   24.275   24.282   24.308    0.605    1.116    1.275    0.605    1.116    1.422    0.771    0.675    1.618    0.876
  16.80   24.707   24.715   24.728    0.623    0.821    1.707    0.623    0.821    1.402    1.064    0.512    1.988    0.917
  16.90   24.651   24.679   24.705    1.181    1.122    1.651    1.181    1.122    1.853    1.949    1.325    2.689    1.499
  17.00   25.114   25.320   25.423    3.220    2.288    2.114    3.220    2.288    4.838    6.808    7.368   10.038    5.569
  17.10   24.544   24.762   24.873    3.277    2.349    1.544    3.277    2.349    3.627    5.060    7.700    9.322    4.951
  17.20   22.720   22.987   23.016    3.492    1.161   -0.280    3.492    1.161   -0.325   -0.979    4.053    6.811    2.091
  17.30   22.922   23.145   23.148    3.204   -0.344   -0.078    3.204   -0.344    0.027   -0.249   -1.101    5.195    0.565
  17.40   23.050   23.051   23.051    0.247    0.010    0.050    0.247    0.010    0.000    0.012    0.002    0.032    0.006
  17.50   23.758   23.766   23.775    0.620   -0.620    0.758    0.620   -0.620   -0.470    0.470   -0.384    0.672    0.384
  17.60   23.836   23.871   23.920    1.290   -1.521    0.836    1.290   -1.521   -1.272    1.079   -1.962    2.338    1.287
  17.70   23.349   23.355   23.380    0.531   -1.079    0.349    0.531   -1.079   -0.376    0.185   -0.572    0.784    0.355
  17.80   23.640   23.659   23.661    0.941    0.286    0.640    0.941    0.286    0.183    0.603    0.269    0.689    0.342
  17.90   23.232   23.297   23.297    1.732    0.047    0.232    1.732    0.047    0.011    0.402    0.081    1.528    0.205
  18.00   23.655   23.683   23.694    1.150    0.731    0.655    1.150    0.731    0.479    0.753    0.840    1.143    0.613
  18.10   23.060   23.105   23.124    1.438   -0.940    0.060    1.438   -0.940   -0.057    0.086   -1.352    1.478    0.678
  18.20   23.217   23.339   23.342    2.383    0.374    0.217    2.383    0.374    0.081    0.518    0.892    2.934    0.518
  18.30   21.947   21.980   21.981    1.202    0.268   -1.053    1.202    0.268   -0.283   -1.266    0.323    1.314    0.669
  18.40   21.538   21.538   21.558    0.020    0.931   -1.462    0.020    0.931   -1.362   -0.029    0.018    1.503    0.681
  18.50   20.057   20.057   20.195   -0.040    2.355   -2.943   -0.040    2.355   -6.932    0.116   -0.093    7.106    3.467
  18.60   22.067   22.195   22.353    2.376    2.653   -0.933    2.376    2.653   -2.475   -2.216    6.305    6.778    3.563
  18.70   21.616   21.705   21.793    1.959    1.963   -1.384    1.959    1.963   -2.717   -2.711    3.845    4.803    2.716
  18.80   21.287   21.318   21.421    1.154    2.096   -1.713    1.154    2.096   -3.590   -1.977    2.419    4.329    2.379
  18.90   21.300   21.369   21.432    1.726    1.631   -1.700    1.726    1.631   -2.773   -2.935    2.816    4.266    2.461
  19.00   22.896   23.204   23.255    3.765    1.542   -0.104    3.765    1.542   -0.160   -0.391    5.805    8.282    2.910
  19.10   22.667   23.264   23.335    5.239    1.822   -0.333    5.239    1.822   -0.608   -1.747    9.546   15.438    4.862
  19.20   22.752   23.160   23.393    4.331    3.292   -0.248    4.331    3.292   -0.818   -1.076   14.256   14.827    7.160
  19.30   21.979   22.174   22.499    2.933    3.810   -1.021    2.933    3.810   -3.890   -2.994   11.174   12.080    6.102
  19.40   21.107   21.148   21.771    1.312    5.169   -1.893    1.312    5.169   -9.784   -2.483    6.782   16.012    6.081
  19.50   21.648   21.708   22.051    1.610    3.877   -1.352    1.610    3.877   -5.241   -2.177    6.241    9.724    4.218
  19.60   19.905   19.974   20.189    1.666    2.938   -3.095    1.666    2.938   -9.095   -5.156    4.895   10.495    5.772
  19.70   21.300   21.548   21.712    3.259    2.665   -1.700    3.259    2.665   -4.529   -5.539    8.685   10.306    5.626
  19.80   21.101   21.250   21.343    2.515    1.990   -1.899    2.515    1.990   -3.779   -4.776    5.005    6.946    3.942
  19.90   20.898   21.135   21.328    3.159    2.861   -2.102    3.159    2.861   -6.014   -6.641    9.039   11.293    6.363
  20.00   19.637   19.674   20.020    1.214    3.703   -3.363    1.214    3.703  -12.453   -4.083    4.495   13.248    6.927
  20.10   20.022   20.082   20.314    1.560    3.059   -2.978    1.560    3.059   -9.110   -4.646    4.772   10.330    5.642
  20.20   20.422   20.483   20.753    1.588    3.334   -2.578    1.588    3.334   -8.597   -4.095    5.296   10.144    5.448
  20.30   21.407   21.455   21.667    1.431    3.018   -1.593    1.431    3.018   -4.807   -2.280    4.321    6.848    3.427
  20.40   21.907   21.956   22.107    1.456    2.578   -1.093    1.456    2.578   -2.817   -1.590    3.752    4.979    2.477
  20.50   20.045   20.148   20.205    2.035    1.526   -2.955    2.035    1.526   -4.511   -6.013    3.105    7.602    4.066
  20.60   18.638   18.922   19.093    3.266    2.553   -4.362    3.266    2.553  -11.136  -14.246    8.337   18.105    9.956
  20.70   20.656   20.867   21.075    2.964    2.953   -2.344    2.964    2.953   -6.922   -6.947    8.752   11.499    6.572
  20.80   21.122   21.306   21.450    2.791    2.488   -1.878    2.791    2.488   -4.673   -5.242    6.946    8.755    4.939
  20.90   20.761   21.044   21.259    3.440    3.015   -2.239    3.440    3.015   -6.750   -7.701   10.372   12.968    7.288
  21.00   20.281   20.378   20.682    1.987    3.537   -2.719    1.987    3.537   -9.618   -5.403    7.027   11.926    6.540
  21.10   19.572   19.619   20.063    1.353    4.197   -3.428    1.353    4.197  -14.387   -4.638    5.679   15.599    8.074
  21.20   18.816   19.021   19.467    2.785    4.140   -4.184    2.785    4.140  -17.319  -11.652   11.530   21.199   11.923
  21.30   20.468   20.547   20.831    1.809    3.423   -2.532    1.809    3.423   -8.669   -4.581    6.193   10.703    5.799
  21.40   18.164   18.422   18.858    3.072    4.034   -4.836    3.072    4.034  -19.507  -14.857   12.392   24.548   13.737
  21.50   19.087   19.353   19.732    3.193    3.848   -3.913    3.193    3.848  -15.055  -12.494   12.288   20.156   11.552
  21.60   18.004   18.477   18.747    4.151    3.170   -4.996    4.151    3.170  -15.836  -20.737   13.159   26.118   14.611
  21.70   18.664   19.009   19.461    3.605    4.167   -4.336    3.605    4.167  -18.068  -15.630   15.022   24.580   14.111
  21.80   19.147   19.667   20.138    4.492    4.330   -3.853    4.492    4.330  -16.683  -17.306   19.450   26.885   15.461
  21.90   18.839   19.017   19.380    2.593    3.736   -4.161    2.593    3.736  -15.543  -10.789    9.687   18.996   10.628
  22.00   19.843   20.413   20.632    4.794    2.996   -3.157    4.794    2.996   -9.460  -15.137   14.363   20.964   11.456
  22.10   21.081   21.344   21.462    3.340    2.251   -1.919    3.340    2.251   -4.320   -6.410    7.518    9.952    5.391
  22.20   20.416   20.631   20.640    2.968    0.611   -2.584    2.968    0.611   -1.580   -7.669    1.814    7.930    4.019
  22.30   19.900   20.294   20.316    3.983    0.927   -3.100    3.983    0.927   -2.875  -12.348    3.694   13.167    6.603
  22.40   19.843   20.953   20.953    6.728    0.081   -3.157    6.728    0.081   -0.255  -21.241    0.544   27.621   10.625
  22.50   18.935   19.586   19.587    5.009   -0.141   -4.065    5.009   -0.141    0.573  -20.361   -0.706   20.816   10.191
  22.60   19.590   19.931   19.940    3.671    0.608   -3.410    3.671    0.608   -2.072  -12.517    2.230   12.735    6.441
  22.70   21.587   21.805   21.823    3.077    0.887   -1.413    3.077    0.887   -1.254   -4.347    2.730    6.125    2.642
  22.80   21.748   21.849   21.852    2.101    0.331   -1.252    2.101    0.331   -0.414   -2.631    0.695    3.046    1.376
  22.90   22.326   22.392   22.394    1.725    0.276   -0.674    1.725    0.276   -0.186   -1.164    0.477    1.754    0.636
  23.00   21.815   21.828   21.853    0.738    1.043   -1.185    0.738    1.043   -1.236   -0.875    0.770    1.518    0.849
  23.10   21.383   21.444   21.460    1.617   -0.829   -1.617    1.617   -0.829    1.341   -2.614   -1.341    2.958    1.615
