
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 13:34:45.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 118.90   11.647   11.804   12.022    1.919   -2.275   -3.353    1.919   -2.275    7.628   -6.435   -4.367   10.050    5.447
 119.00   11.515   11.688   11.967    2.004   -2.570   -3.485    2.004   -2.570    8.956   -6.982   -5.149   11.382    6.235
 119.10   11.090   11.474   11.773    2.945   -2.634   -3.910    2.945   -2.634   10.299  -11.514   -7.756   15.449    8.643
 119.20   11.346   11.744   11.926    3.030   -2.076   -3.654    3.030   -2.076    7.586  -11.071   -6.291   13.421    7.411
 119.30   11.744   11.940   12.121    2.155   -2.087   -3.256    2.155   -2.087    6.795   -7.018   -4.498    9.802    5.377
 119.40   11.768   11.920   12.080    1.899   -1.959   -3.232    1.899   -1.959    6.333   -6.139   -3.721    8.947    4.787
 119.50   11.048   11.176   11.610    1.687   -3.145   -3.952    1.687   -3.145   12.428   -6.669   -5.306   14.178    7.535
 119.60   10.955   11.205   11.519    2.357   -2.671   -4.045    2.357   -2.671   10.804   -9.534   -6.294   14.526    7.862
 119.70   12.041   12.157   12.363    1.669   -2.249   -2.959    1.669   -2.249    6.655   -4.939   -3.755    8.300    4.549
 119.80   11.765   11.816   12.294    1.102   -3.395   -3.235    1.102   -3.395   10.984   -3.565   -3.741   11.604    6.069
 119.90   11.363   11.430   11.803    1.234   -2.944   -3.637    1.234   -2.944   10.708   -4.487   -3.633   11.709    6.083
 120.00   11.268   11.279   11.817   -0.484   -3.526   -3.732   -0.484   -3.526   13.160    1.806    1.707   13.298    6.696
 120.10   10.772   10.772   11.170    0.029   -2.957   -4.228    0.029   -2.957   12.505   -0.123   -0.086   13.313    6.253
 120.20   10.864   10.906   11.113    0.956   -2.139   -4.136    0.956   -2.139    8.847   -3.954   -2.044   11.299    4.952
 120.30   10.151   10.166   10.714    0.543   -3.383   -4.849    0.543   -3.383   16.404   -2.634   -1.838   17.625    8.358
 120.40   10.686   10.686   11.221   -0.016   -3.422   -4.314   -0.016   -3.422   14.762    0.071    0.056   15.159    7.381
 120.50   10.167   10.205   10.469   -0.884   -2.335   -4.833   -0.884   -2.335   11.284    4.272    2.063   14.797    6.120
 120.60    9.892    9.908   10.012   -0.571   -1.436   -5.108   -0.571   -1.436    7.333    2.915    0.819   14.240    3.967
 120.70   10.031   10.033   10.109   -0.226   -1.239   -4.969   -0.226   -1.239    6.158    1.125    0.280   13.141    3.133
 120.80   10.650   10.650   10.670   -0.089   -0.653   -4.350   -0.089   -0.653    2.839    0.388    0.058    9.679    1.433
 120.90   10.827   10.847   11.077   -0.651   -2.248   -4.173   -0.651   -2.248    9.383    2.717    1.464   11.446    4.939
 121.00   10.875   10.891   10.957   -0.590   -1.200   -4.125   -0.590   -1.200    4.949    2.434    0.708    9.401    2.780
 121.10   11.560   11.624   11.747   -1.222   -1.690   -3.440   -1.222   -1.690    5.815    4.205    2.067    8.093    3.734
 121.20   10.671   10.760   10.820   -1.377   -1.142   -4.329   -1.377   -1.142    4.943    5.961    1.572   10.970    3.951
 121.30   10.440   10.499   10.572   -1.103   -1.244   -4.560   -1.103   -1.244    5.674    5.030    1.373   11.778    3.853
 121.40    9.513    9.608    9.632   -1.346   -0.675   -5.487   -1.346   -0.675    3.701    7.387    0.908   16.186    4.156
 121.50    8.910    9.110    9.119   -1.900   -0.407   -6.090   -1.900   -0.407    2.477   11.570    0.773   20.431    5.929
 121.60    8.331    8.470    8.516   -1.528   -0.885   -6.669   -1.528   -0.885    5.899   10.188    1.351   23.794    5.925
 121.70    9.194    9.295    9.332   -1.366   -0.832   -5.806   -1.366   -0.832    4.832    7.930    1.137   18.132    4.678
 121.80   10.087   10.144   10.197   -1.080   -1.036   -4.913   -1.080   -1.036    5.091    5.307    1.119   13.191    3.719
 121.90    9.531    9.696    9.736   -1.780    0.883   -5.469   -1.780    0.883   -4.830    9.737   -1.573   16.929    5.491
 122.00    8.863    9.129    9.166   -2.188    0.823   -6.137   -2.188    0.823   -5.049   13.427   -1.800   21.563    7.228
 122.10    8.422    8.445    8.494   -0.619    0.914   -6.578   -0.619    0.914   -6.009    4.072   -0.565   22.244    3.640
 122.20    9.017    9.048    9.051    0.747    0.229   -5.983    0.747    0.229   -1.368   -4.466    0.171   18.200    2.337
 122.30    8.226    8.244    8.288    0.551   -0.854   -6.774    0.551   -0.854    5.787   -3.732   -0.471   23.461    3.451
 122.40    7.931    7.944    8.047   -0.462   -1.279   -7.069   -0.462   -1.279    9.040    3.269    0.591   25.912    4.816
 122.50    8.683    8.703    8.784    0.598   -1.191   -6.317    0.598   -1.191    7.523   -3.775   -0.712   20.841    4.224
 122.60    8.877    8.992    9.070    1.434   -1.180   -6.123    1.434   -1.180    7.225   -8.781   -1.692   20.468    5.748
 122.70    8.786    9.268    9.377    2.950   -1.426   -6.214    2.950   -1.426    8.861  -18.328   -4.207   24.672   10.394
 122.80    8.483    9.009    9.117    3.032   -1.400   -6.517    3.032   -1.400    9.122  -19.756   -4.243   26.809   11.085
 122.90    9.580    9.826   10.069    2.186   -2.198   -5.420    2.186   -2.198   11.912  -11.846   -4.804   19.491    8.736
 123.00    9.086    9.202    9.242    1.458   -0.856   -5.914    1.458   -0.856    5.061   -8.622   -1.248   18.917    5.038
 123.10    9.055    9.269    9.272    1.983    0.204   -5.945    1.983    0.204   -1.216  -11.792    0.406   19.662    5.931
 123.20    9.027    9.302    9.345    2.245    0.893   -5.973    2.245    0.893   -5.337  -13.408    2.006   20.758    7.285
 123.30    8.819    8.909    8.910    1.261    0.137   -6.181    1.261    0.137   -0.848   -7.791    0.173   19.903    3.919
 123.40    9.179    9.180    9.212   -0.154   -0.763   -5.821   -0.154   -0.763    4.441    0.897    0.118   17.246    2.266
 123.50   10.133   10.134   10.175   -0.165   -0.905   -4.867   -0.165   -0.905    4.405    0.801    0.149   12.266    2.240
 123.60   10.221   10.301   10.393    1.275   -1.379   -4.779    1.275   -1.379    6.590   -6.095   -1.759   13.182    4.574
 123.70    9.954    9.961   10.017    0.383   -1.057   -5.046    0.383   -1.057    5.334   -1.933   -0.405   13.363    2.844
 123.80    9.895    9.897   10.214    0.213   -2.526   -5.105    0.213   -2.526   12.896   -1.085   -0.537   16.245    6.476
 123.90   10.264   10.280   10.738    0.579   -3.102   -4.736    0.579   -3.102   14.693   -2.744   -1.797   16.196    7.527
 124.00   10.677   10.677   10.979   -0.002   -2.557   -4.323   -0.002   -2.557   11.051    0.011    0.006   12.611    5.526
 124.10   10.764   10.766   11.086    0.209   -2.641   -4.236    0.209   -2.641   11.186   -0.886   -0.553   12.479    5.617
 124.20   11.475   11.552   11.748   -1.330   -2.137   -3.525   -1.330   -2.137    7.534    4.689    2.843    9.382    4.659
 124.30   10.670   10.685   10.945   -0.552   -2.374   -4.330   -0.552   -2.374   10.278    2.388    1.309   12.343    5.316
 124.40   10.567   10.568   10.685   -0.181   -1.573   -4.433   -0.181   -1.573    6.975    0.802    0.285   11.081    3.513
 124.50   10.643   10.648   10.669   -0.335   -0.673   -4.357   -0.335   -0.673    2.932    1.460    0.226    9.775    1.642
 124.60   10.321   10.341   10.391    0.632   -1.016   -4.679    0.632   -1.016    4.752   -2.956   -0.642   11.660    2.816
 124.70    9.715    9.790    9.979    1.206   -1.936   -5.285    1.206   -1.936   10.229   -6.372   -2.334   16.564    6.138
 124.80    9.233    9.317    9.364    1.252   -0.939   -5.767    1.252   -0.939    5.416   -7.218   -1.175   17.855    4.550
 124.90    9.068    9.112    9.262    0.898   -1.661   -5.932    0.898   -1.661    9.852   -5.329   -1.492   19.378    5.650
 125.00    8.408    8.525    8.613    1.410   -1.225   -6.592    1.410   -1.225    8.076   -9.292   -1.727   23.473    6.216
 125.10    8.581    8.615    8.678    0.766   -1.050   -6.419    0.766   -1.050    6.740   -4.917   -0.804   21.449    4.191
 125.20    8.029    8.081    8.086    0.919   -0.276   -6.971    0.919   -0.276    1.926   -6.405   -0.254   24.761    3.347
 125.30    7.425    7.649    7.692    1.836   -0.812   -7.575    1.836   -0.812    6.147  -13.906   -1.490   30.702    7.638
 125.40    7.222    7.380    7.380    1.517   -0.034   -7.778    1.517   -0.034    0.267  -11.799   -0.052   31.397    5.901
 125.50    7.155    7.261    7.270    1.235    0.366   -7.845    1.235    0.366   -2.870   -9.687    0.452   31.601    5.056
 125.60    7.433    7.471    7.545    0.751    1.053   -7.567    0.751    1.053   -7.971   -5.683    0.791   29.464    4.911
 125.70    7.904    8.187    8.212    2.135    0.647   -7.096    2.135    0.647   -4.593  -15.148    1.381   27.667    7.944
 125.80    8.780    9.022    9.089    2.073    1.109   -6.220    2.073    1.109   -6.897  -12.896    2.299   22.108    7.402
 125.90    8.109    8.159    8.426    0.904    2.103   -6.891    0.904    2.103  -14.492   -6.230    1.901   26.364    7.944
 126.00    7.522    7.522    7.568   -0.017    0.838   -7.478   -0.017    0.838   -6.267    0.131   -0.015   28.312    3.134
 126.10    7.052    7.121    7.187   -0.989    0.970   -7.948   -0.989    0.970   -7.710    7.858   -0.959   32.541    5.525
 126.20    7.489    7.750    7.751   -1.993    0.096   -7.511   -1.993    0.096   -0.720   14.971   -0.191   30.196    7.495
 126.30    6.730    6.865    6.887   -1.354    0.556   -8.270   -1.354    0.556   -4.597   11.197   -0.753   35.270    6.064
 126.40    7.180    7.366    7.394   -1.641    0.645   -7.820   -1.641    0.645   -5.047   12.834   -1.059   32.128    6.916
 126.50    7.727    7.832    7.836   -1.280    0.241   -7.273   -1.280    0.241   -1.753    9.309   -0.308   27.300    4.739
 126.60    7.628    7.785    7.821   -1.557    0.747   -7.372   -1.557    0.747   -5.504   11.476   -1.162   28.662    6.390
 126.70    8.149    8.214    8.303   -1.028    1.209   -6.851   -1.028    1.209   -8.284    7.044   -1.243   24.725    5.473
 126.80    7.700    7.703    7.792   -0.224    1.175   -7.300   -0.224    1.175   -8.577    1.635   -0.263   27.361    4.368
 126.90    6.811    6.812    6.828    0.066    0.467   -8.189    0.066    0.467   -3.825   -0.543    0.031   33.638    1.932
 127.00    6.207    6.215    6.265   -0.331    0.787   -8.793   -0.331    0.787   -6.919    2.912   -0.261   39.026    3.756
 127.10    4.977    5.115    5.115   -1.182   -0.027  -10.023   -1.182   -0.027    0.273   11.844    0.032   50.932    5.923
 127.20    6.207    6.258    6.268   -0.799   -0.350   -8.793   -0.799   -0.350    3.077    7.025    0.280   39.040    3.837
 127.30    6.829    6.832    6.840    0.185   -0.338   -8.171    0.185   -0.338    2.758   -1.513   -0.062   33.453    1.573
 127.40    7.170    7.170    7.170    0.072    0.020   -7.830    0.072    0.020   -0.160   -0.565    0.001   30.659    0.294
 127.50    7.851    7.855    7.875    0.248    0.563   -7.149    0.248    0.563   -4.025   -1.776    0.140   25.745    2.201
 127.60    6.997    7.037    7.141    0.742    1.216   -8.003    0.742    1.216   -9.731   -5.941    0.903   33.037    5.718
 127.70    6.872    6.898    7.130    0.604    1.802   -8.128    0.604    1.802  -14.646   -4.909    1.088   34.839    7.742
 127.80    6.343    6.345    6.631    0.135    1.925   -8.657    0.135    1.925  -16.668   -1.166    0.259   39.331    8.355
 127.90    5.997    5.997    6.645    0.002    2.861   -9.003    0.002    2.861  -25.761   -0.019    0.006   44.621   12.880
 128.00    6.161    6.196    6.501   -0.655    1.968   -8.839   -0.655    1.968  -17.393    5.788   -1.288   41.215    9.188
 128.10    6.717    6.725    7.105   -0.336    2.292   -8.283   -0.336    2.292  -18.984    2.781   -0.769   36.990    9.601
 128.20    5.117    5.175    5.708   -0.775    2.410   -9.883   -0.775    2.410  -23.815    7.656   -1.866   52.044   12.542
 128.30    5.026    5.177    5.877   -1.242    2.781   -9.974   -1.242    2.781  -27.740   12.385   -3.453   54.381   15.287
 128.40    6.258    6.355    6.639   -1.105    1.921   -8.742   -1.105    1.921  -16.794    9.661   -2.123   40.670    9.745
 128.50    6.032    6.038    6.092   -0.282    0.806   -8.968   -0.282    0.806   -7.229    2.526   -0.227   40.578    3.830
 128.60    6.364    6.374    6.386    0.354    0.386   -8.636    0.354    0.386   -3.334   -3.059    0.137   37.423    2.263
 128.70    6.104    6.121    6.204    0.461    1.006   -8.896    0.461    1.006   -8.952   -4.101    0.464   40.182    4.929
 128.80    4.978    5.002    5.245    0.486    1.578  -10.022    0.486    1.578  -15.813   -4.870    0.767   51.583    8.282
 128.90    5.540    5.543    5.907    0.185    2.042   -9.460    0.185    2.042  -19.319   -1.752    0.378   46.852    9.701
 129.00    5.780    6.072    6.448    1.861    2.169   -9.220    1.861    2.169  -19.999  -17.156    4.036   46.590   13.328
 129.10    6.781    6.922    7.095    1.389    1.558   -8.219    1.389    1.558  -12.807  -11.414    2.164   35.955    8.645
 129.20    6.930    6.989    7.065    0.904    1.032   -8.070    0.904    1.032   -8.332   -7.296    0.933   33.501    5.557
 129.30    6.773    6.781    6.785    0.330    0.219   -8.227    0.330    0.219   -1.802   -2.712    0.072   33.919    1.628
 129.40    7.814    7.887    7.898    1.071    0.415   -7.186    1.071    0.415   -2.983   -7.699    0.445   26.479    4.134
 129.50    7.266    7.343    7.381    1.062    0.745   -7.734    1.062    0.745   -5.760   -8.212    0.791   30.749    5.031
 129.60    7.110    7.235    7.453    1.342    1.786   -7.890    1.342    1.786  -14.095  -10.585    2.397   33.622    8.895
 129.70    7.034    7.048    7.238    0.435    1.650   -7.966    0.435    1.650  -13.145   -3.466    0.718   33.183    6.806
 129.80    7.036    7.117    7.507    1.072    2.389   -7.964    1.072    2.389  -19.026   -8.541    2.562   35.145   10.506
 129.90    6.942    7.185    7.352    1.852    1.558   -8.058    1.852    1.558  -12.553  -14.921    2.885   35.390    9.856
 130.00    7.524    7.804    7.840    2.070    0.754   -7.476    2.070    0.754   -5.640  -15.472    1.561   30.369    8.271
 130.10    6.630    6.919    6.974    1.977    0.881   -8.370    1.977    0.881   -7.377  -16.549    1.743   37.371    9.101
 130.20    6.368    6.566    6.571    1.601   -0.261   -8.632    1.601   -0.261    2.250  -13.818   -0.417   38.575    7.003
 130.30    7.437    7.568    7.570    1.405   -0.165   -7.563    1.405   -0.165    1.251  -10.625   -0.232   29.603    5.351
 130.40    7.970    8.124    8.133    1.575    0.397   -7.030    1.575    0.397   -2.790  -11.071    0.625   26.032    5.717
 130.50    8.467    8.577    8.578    1.371   -0.145   -6.533    1.371   -0.145    0.948   -8.957   -0.199   22.291    4.505
 130.60    8.262    8.264    8.332   -0.206    1.064   -6.738   -0.206    1.064   -7.170    1.386   -0.219   23.290    3.653
 130.70    8.578    8.596    8.662    0.557    1.063   -6.422    0.557    1.063   -6.828   -3.575    0.592   21.340    3.865
 130.80    8.815    8.860    8.865    0.890    0.293   -6.185    0.890    0.293   -1.814   -5.502    0.261   19.566    2.900
 130.90    9.142    9.203    9.227    1.059   -0.659   -5.858    1.059   -0.659    3.858   -6.206   -0.698   17.935    3.670
 131.00   10.021   10.058   10.096    0.862   -0.867   -4.979    0.862   -0.867    4.315   -4.289   -0.747   13.140    3.065
 131.10   10.244   10.304   10.322    1.107   -0.616   -4.756    1.107   -0.616    2.931   -5.263   -0.682   12.112    3.031
 131.20    8.870    8.910    8.912    0.843    0.218   -6.130    0.843    0.218   -1.336   -5.169    0.184   19.169    2.671
 131.30    9.804    9.816    9.817    0.491   -0.095   -5.196    0.491   -0.095    0.494   -2.550   -0.047   13.623    1.299
 131.40   10.127   10.136   10.221   -0.428   -1.318   -4.873   -0.428   -1.318    6.425    2.085    0.564   12.836    3.389
 131.50   11.394   11.447   11.554   -1.101   -1.567   -3.606   -1.101   -1.567    5.650    3.972    1.726    8.336    3.559
 131.60   10.871   10.920   11.059   -1.026   -1.749   -4.129   -1.026   -1.749    7.221    4.234    1.794   10.578    4.281
 131.70   11.376   11.377   11.599   -0.164   -2.258   -3.624   -0.164   -2.258    8.183    0.594    0.370    9.129    4.107
 131.80   10.662   10.662   10.954    0.027   -2.511   -4.338    0.027   -2.511   10.893   -0.117   -0.068   12.562    5.447
 131.90   10.057   10.057   10.340   -0.012   -2.405   -4.943   -0.012   -2.405   11.888    0.062    0.030   15.110    5.944
 132.00   10.288   10.288   10.413   -0.109   -1.605   -4.712   -0.109   -1.605    7.561    0.511    0.174   12.396    3.790
 132.10   10.143   10.144   10.252   -0.130   -1.482   -4.857   -0.130   -1.482    7.199    0.632    0.193   12.900    3.615
 132.20   10.586   10.591   10.643   -0.351   -1.048   -4.414   -0.351   -1.048    4.625    1.547    0.367   10.354    2.445
 132.30   10.982   11.016   11.037   -0.861   -0.680   -4.018   -0.861   -0.680    2.732    3.460    0.585    8.674    2.223
 132.40   10.370   10.533   10.603   -1.845   -1.216   -4.630   -1.845   -1.216    5.630    8.540    2.243   13.159    5.236
 132.50   10.433   10.450   10.695   -0.593   -2.277   -4.567   -0.593   -2.277   10.400    2.708    1.350   13.196    5.415
 132.60   11.028   11.154   11.265   -1.670   -1.578   -3.972   -1.670   -1.578    6.267    6.632    2.635   10.526    4.749
 132.70   11.199   11.271   11.330   -1.273   -1.155   -3.801   -1.273   -1.155    4.392    4.840    1.471    8.701    3.350
 132.80   10.851   10.979   11.022   -1.674   -0.971   -4.149   -1.674   -0.971    4.029    6.947    1.626   10.480    4.097
 132.90   10.219   10.301   10.462   -1.298   -1.829   -4.781   -1.298   -1.829    8.747    6.207    2.375   13.946    5.493
 133.00   10.756   10.944   11.107   -2.022   -1.892   -4.244   -2.022   -1.892    8.028    8.580    3.824   12.838    6.178
 133.10   10.497   10.689   10.889   -2.016   -2.081   -4.503   -2.016   -2.081    9.370    9.078    4.195   14.336    6.852
 133.20   10.463   10.638   10.783   -1.924   -1.763   -4.537   -1.924   -1.763    8.000    8.730    3.392   13.698    6.159
 133.30   10.631   10.818   11.046   -2.001   -2.235   -4.369   -2.001   -2.235    9.764    8.742    4.471   14.043    6.923
 133.40    9.371    9.613    9.766   -2.145   -1.718   -5.629   -2.145   -1.718    9.671   12.073    3.685   19.619    7.951
 133.50    9.648    9.923   10.198   -2.317   -2.355   -5.352   -2.317   -2.355   12.604   12.400    5.457   19.778    9.252
 133.60    9.458   10.336   10.512   -4.169   -1.915   -5.542   -4.169   -1.915   10.611   23.103    7.981   25.879   13.323
 133.70    9.623   10.529   10.637   -4.272   -1.511   -5.377   -4.272   -1.511    8.126   22.967    6.456   24.720   12.601
 133.80    9.933   11.080   11.322   -4.910   -2.326   -5.067   -4.910   -2.326   11.785   24.877   11.419   27.594   14.901
 133.90   10.360   11.122   11.329   -4.044   -2.160   -4.640   -4.044   -2.160   10.023   18.764    8.736   21.274   11.498
 134.00   10.163   10.734   11.043   -3.452   -2.596   -4.837   -3.452   -2.596   12.558   16.697    8.964   21.026   11.367
 134.10    8.940    9.526    9.851   -3.291   -2.507   -6.060   -3.291   -2.507   15.191   19.940    8.249   26.917   13.195
 134.20    8.175    8.625    8.957   -2.750   -2.417   -6.825   -2.750   -2.417   16.495   18.768    6.645   29.994   12.927
 134.30    7.609    8.057    8.173   -2.649   -1.372   -7.391   -2.649   -1.372   10.139   19.580    3.634   31.763   11.174
 134.40    7.219    7.540    7.601   -2.177   -0.956   -7.781   -2.177   -0.956    7.443   16.942    2.083   33.101    9.311
 134.50    7.386    7.764    7.791   -2.394   -0.647   -7.614   -2.394   -0.647    4.924   18.229    1.548   32.064    9.473
 134.60    6.774    7.273    7.323   -2.648   -0.857   -8.226   -2.648   -0.857    7.049   21.783    2.269   37.707   11.504
 134.70    6.110    7.077    7.077   -3.570   -0.092   -8.890   -3.570   -0.092    0.816   31.733    0.328   45.888   15.872
 134.80    7.885    8.300    8.300   -2.591   -0.098   -7.115   -2.591   -0.098    0.695   18.434    0.253   28.672    9.224
 134.90    8.616    9.178    9.183   -3.161   -0.321   -6.384   -3.161   -0.321    2.051   20.182    1.015   25.427   10.156
 135.00    8.960    9.442    9.458   -2.976   -0.566   -6.040   -2.976   -0.566    3.416   17.973    1.683   22.827    9.186
 135.10    9.648   10.078   10.080   -2.911   -0.222   -5.352   -2.911   -0.222    1.189   15.577    0.646   18.582    7.818
 135.20   10.083   10.269   10.282   -1.949    0.509   -4.917   -1.949    0.509   -2.504    9.586   -0.993   14.119    4.978
 135.30   10.282   10.422   10.425   -1.703   -0.264   -4.718   -1.703   -0.264    1.245    8.034    0.449   12.614    4.071
 135.40   10.116   10.399   10.453   -2.410   -1.058   -4.884   -2.410   -1.058    5.168   11.770    2.550   15.390    6.552
 135.50   10.046   10.248   10.323   -2.024   -1.248   -4.954   -2.024   -1.248    6.182   10.028    2.526   15.099    6.024
 135.60   10.444   10.661   10.677   -2.138   -0.591   -4.556   -2.138   -0.591    2.691    9.740    1.263   12.837    5.092
 135.70   10.012   10.232   10.240   -2.111   -0.420   -4.988   -2.111   -0.420    2.095   10.529    0.886   14.757    5.386
 135.80   10.051   10.273   10.274   -2.127    0.105   -4.949   -2.127    0.105   -0.522   10.526   -0.224   14.514    5.271
 135.90   10.042   10.321   10.343   -2.384    0.671   -4.958   -2.384    0.671   -3.328   11.819   -1.600   15.357    6.191
 136.00    9.710   10.054   10.100   -2.608    0.962   -5.290   -2.608    0.962   -5.088   13.797   -2.509   17.857    7.459
 136.10    9.100    9.552    9.572   -2.903    0.622   -5.900   -2.903    0.622   -3.668   17.131   -1.805   21.815    8.806
 136.20    8.535    9.191    9.222   -3.409    0.757   -6.465   -3.409    0.757   -4.894   22.039   -2.581   26.995   11.361
 136.30    8.921    9.258    9.321   -2.476    1.085   -6.079   -2.476    1.085   -6.595   15.054   -2.687   22.134    8.327
 136.40    9.086    9.154    9.224   -1.113    1.137   -5.914   -1.113    1.137   -6.723    6.584   -1.265   18.754    4.747
 136.50    8.402    8.482    8.493   -1.162    0.435   -6.598   -1.162    0.435   -2.868    7.668   -0.505   22.538    4.101
 136.60    9.655    9.802    9.808   -1.690    0.330   -5.345   -1.690    0.330   -1.763    9.035   -0.557   15.766    4.611
 136.70    9.446    9.672    9.707   -2.076    0.825   -5.554   -2.076    0.825   -4.581   11.532   -1.713   17.918    6.263
 136.80    9.535    9.745    9.747   -2.013    0.183   -5.465   -2.013    0.183   -0.998   10.998   -0.368   16.974    5.525
 136.90    9.188    9.352    9.352   -1.739    0.068   -5.812   -1.739    0.068   -0.398   10.108   -0.119   18.402    5.058
 137.00    9.412    9.560    9.563   -1.677    0.229   -5.588   -1.677    0.229   -1.278    9.374   -0.384   17.045    4.734
 137.10    8.342    8.486    8.488   -1.559    0.157   -6.658   -1.559    0.157   -1.047   10.381   -0.245   23.393    5.218
 137.20    8.464    8.584    8.584   -1.429    0.011   -6.536   -1.429    0.011   -0.072    9.341   -0.016   22.381    4.671
 137.30    9.203    9.222    9.232   -0.595    0.425   -5.797   -0.595    0.425   -2.467    3.451   -0.253   17.071    2.125
 137.40    8.812    8.858    8.919   -0.899    1.044   -6.188   -0.899    1.044   -6.460    5.565   -0.939   20.093    4.289
 137.50    8.887    8.967    8.998   -1.198    0.744   -6.113   -1.198    0.744   -4.548    7.325   -0.891   19.679    4.334
 137.60    8.955    9.004    9.049   -0.944    0.898   -6.045   -0.944    0.898   -5.427    5.704   -0.847   19.120    3.960
 137.70    8.940    8.992    9.030   -0.965    0.832   -6.060   -0.965    0.832   -5.040    5.849   -0.803   19.175    3.881
 137.80    9.493    9.508    9.564   -0.527    1.039   -5.507   -0.527    1.039   -5.722    2.901   -0.547   15.842    3.219
 137.90    9.416    9.418    9.472   -0.195    1.010   -5.584   -0.195    1.010   -5.641    1.091   -0.197   16.122    2.874
 138.00    9.431    9.432    9.575   -0.133    1.653   -5.569   -0.133    1.653   -9.204    0.739   -0.219   16.884    4.618
 138.10    9.087    9.149    9.248   -1.061    1.355   -5.913   -1.061    1.355   -8.015    6.275   -1.438   18.965    5.140
 138.20    9.551    9.590    9.658   -0.863    1.141   -5.449   -0.863    1.141   -6.214    4.700   -0.984   15.866    3.927
 138.30   10.257   10.313   10.376   -1.074    1.148   -4.743   -1.074    1.148   -5.443    5.095   -1.233   12.485    3.778
 138.40   10.043   10.126   10.230   -1.296    1.452   -4.957   -1.296    1.452   -7.196    6.425   -1.881   14.181    4.914
 138.50   10.033   10.301   10.423   -2.336    1.592   -4.967   -2.336    1.592   -7.906   11.603   -3.718   16.331    7.262
 138.60   10.534   10.733   10.913   -2.061    1.970   -4.466   -2.061    1.970   -8.798    9.206   -4.060   14.039    6.683
 138.70    9.380    9.595   10.124   -2.016    3.229   -5.620   -2.016    3.229  -18.148   11.330   -6.511   23.037   11.182
 138.80    8.832    9.017    9.860   -1.816    3.989   -6.168   -1.816    3.989  -24.603   11.203   -7.246   28.625   13.994
 138.90    8.527    8.692    9.021   -1.686    2.414   -6.473   -1.686    2.414  -15.627   10.912   -4.069   25.286    9.744
 139.00    9.098    9.184    9.306   -1.253    1.503   -5.902   -1.253    1.503   -8.871    7.396   -1.883   19.332    5.851
 139.10    9.693    9.699    9.874   -0.340    1.848   -5.307   -0.340    1.848   -9.805    1.807   -0.629   15.845    4.995
 139.20    9.804    9.818   10.004   -0.530    1.920   -5.196   -0.530    1.920   -9.975    2.755   -1.018   15.482    5.199
 139.30    8.967    8.967    9.441    0.053    2.954   -6.033    0.053    2.954  -17.823   -0.318    0.156   22.565    8.913
 139.40    9.551    9.616   10.102   -1.113    3.097   -5.449   -1.113    3.097  -16.874    6.066   -3.448   20.259    9.130
 139.50   10.047   10.047   10.610   -0.038    3.409   -4.953   -0.038    3.409  -16.884    0.188   -0.130   18.076    8.443
 139.60   10.193   10.228   10.706   -0.848    3.161   -4.807   -0.848    3.161  -15.194    4.077   -2.681   16.908    7.979
 139.70   10.762   10.772   11.122   -0.472    2.766   -4.238   -0.472    2.766  -11.725    1.999   -1.305   12.919    5.983
 139.80   11.699   11.777   11.918   -1.360    1.827   -3.301   -1.360    1.827   -6.032    4.491   -2.485    8.044    3.960
 139.90   12.193   12.263   12.386   -1.302    1.743   -2.807   -1.302    1.743   -4.891    3.655   -2.269    6.305    3.257
 140.00   12.730   12.853   13.157   -1.778    2.811   -2.270   -1.778    2.811   -6.381    4.036   -4.996    8.107    4.527
 140.10   12.608   12.816   13.160   -2.301    2.989   -2.392   -2.301    2.989   -7.148    5.503   -6.877    9.974    5.672
 140.20   12.888   13.086   13.353   -2.272    2.654   -2.112   -2.272    2.654   -5.606    4.799   -6.029    8.333    4.765
 140.30   12.387   12.653   13.032   -2.582    3.120   -2.613   -2.582    3.120   -8.154    6.747   -8.057   11.616    6.651
 140.40   12.696   12.699   12.912   -0.282    2.335   -2.304   -0.282    2.335   -5.381    0.650   -0.659    5.421    2.730
 140.50   12.627   12.644   12.739   -0.643    1.557   -2.373   -0.643    1.557   -3.694    1.526   -1.002    4.234    2.060
 140.60   12.530   12.597   12.841   -1.296    2.492   -2.470   -1.296    2.492   -6.154    3.201   -3.229    6.994    3.826
 140.70   12.723   12.839   13.219   -1.718    3.149   -2.277   -1.718    3.149   -7.170    3.911   -5.410    9.026    4.898
 140.80   12.978   13.184   13.280   -2.324    1.595   -2.022   -2.324    1.595   -3.225    4.700   -3.707    6.018    3.400
 140.90   12.490   12.700   12.711   -2.301    0.518   -2.510   -2.301    0.518   -1.300    5.775   -1.192    5.931    3.019
 141.00   13.240   13.498   13.511   -2.628    0.581   -1.760   -2.628    0.581   -1.023    4.626   -1.528    5.172    2.489
 141.10   12.971   13.053   13.082   -1.465    0.863   -2.029   -1.465    0.863   -1.751    2.972   -1.264    3.504    1.837
 141.20   12.748   13.068   13.078   -2.874    0.500   -2.252   -2.874    0.500   -1.126    6.472   -1.437    6.790    3.362
