
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 13:35:57.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
   1.90   17.121   17.269   17.269   -2.258    0.020    0.121   -2.258    0.020    0.002   -0.273   -0.046    2.556    0.139
   2.00   17.553   17.635   17.641   -1.691   -0.487    0.553   -1.691   -0.487   -0.270   -0.936    0.824    1.701    0.638
   2.10   17.984   17.993   17.997   -0.564   -0.409    0.984   -0.564   -0.409   -0.402   -0.555    0.231    0.727    0.362
   2.20   18.556   18.571   18.571    0.742    0.042    1.556    0.742    0.042    0.065    1.155    0.031    1.487    0.579
   2.30   18.673   18.673   18.680   -0.135    0.516    1.673   -0.135    0.516    0.864   -0.225   -0.070    1.541    0.448
   2.40   19.026   19.030   19.052    0.390    0.909    2.026    0.390    0.909    1.842    0.790    0.354    2.542    1.017
   2.50   19.925   19.927   19.948   -0.266   -0.919    2.925   -0.266   -0.919   -2.689   -0.779    0.245    4.737    1.405
   2.60   18.560   18.565   18.571    0.436   -0.471    1.560    0.436   -0.471   -0.735    0.680   -0.205    1.423    0.511
   2.70   18.558   18.559   18.568    0.207    0.592    1.558    0.207    0.592    0.922    0.323    0.123    1.410    0.492
   2.80   19.071   19.112   19.294   -1.245    2.645    2.071   -1.245    2.645    5.479   -2.580   -3.295    6.420    3.447
   2.90   18.209   18.255   18.335   -1.287    1.709    1.209   -1.287    1.709    2.067   -1.556   -2.199    3.019    1.698
   3.00   18.138   18.269   18.314   -2.183    1.285    1.138   -2.183    1.285    1.462   -2.485   -2.804    3.856    2.011
   3.10   18.679   18.874   18.927   -2.702    1.419    1.679   -2.702    1.419    2.383   -4.537   -3.834    6.067    3.200
   3.20   18.019   18.064   18.140   -1.271    1.658    1.019   -1.271    1.658    1.689   -1.295   -2.107    2.701    1.498
   3.30   17.449   17.450   17.600   -0.200    2.290    0.449   -0.200    2.290    1.028   -0.090   -0.458    2.744    0.565
   3.40   17.119   17.120   17.320    0.201    2.623    0.119    0.201    2.623    0.311    0.024    0.526    3.466    0.306
   3.50   18.332   18.356   18.415   -0.945    1.481    1.332   -0.945    1.481    1.971   -1.258   -1.399    2.429    1.362
   3.60   17.487   17.559   17.562   -1.590    0.326    0.487   -1.590    0.326    0.159   -0.774   -0.518    1.436    0.473
   3.70   17.767   17.856   17.898   -1.783   -1.223    0.767   -1.783   -1.223   -0.938   -1.367    2.180    2.631    1.370
   3.80   17.643   17.983   18.041   -3.479   -1.446    0.643   -3.479   -1.446   -0.930   -2.238    5.029    7.303    2.791
   3.90   17.457   17.714   17.758   -3.003   -1.249    0.457   -3.003   -1.249   -0.571   -1.374    3.750    5.394    2.017
   4.00   16.776   16.987   17.005   -2.668   -0.782   -0.224   -2.668   -0.782    0.175    0.596    2.085    3.889    1.088
   4.10   18.587   18.774   18.787   -2.639   -0.695    1.587   -2.639   -0.695   -1.104   -4.189    1.834    4.984    2.352
   4.20   19.515   19.609   19.639   -1.917    1.080    2.515   -1.917    1.080    2.716   -4.822   -2.070    5.584    2.954
   4.30   19.235   19.281   19.309   -1.331    1.047    2.235   -1.331    1.047    2.341   -2.975   -1.394    3.932    2.017
   4.40   19.095   19.169   19.211   -1.684    1.264    2.095   -1.684    1.264    2.649   -3.529   -2.129    4.412    2.450
   4.50   18.341   18.368   18.381   -1.000    0.669    1.341   -1.000    0.669    0.897   -1.342   -0.669    1.624    0.874
   4.60   17.870   17.875   18.014   -0.415    2.230    0.870   -0.415    2.230    1.941   -0.361   -0.926    2.951    1.090
   4.70   18.237   18.241   18.423    0.389    2.583    1.237    0.389    2.583    3.195    0.481    1.005    4.177    1.692
   4.80   18.326   18.326   18.568    0.078    2.989    1.326    0.078    2.989    3.962    0.104    0.234    5.348    1.985
   4.90   18.179   18.183   18.428   -0.368    2.993    1.179   -0.368    2.993    3.529   -0.433   -1.100    5.242    1.861
   5.00   18.113   18.114   18.642    0.115    4.405    1.113    0.115    4.405    4.905    0.128    0.507   10.329    2.466
   5.10   18.045   18.045   18.396   -0.045    3.578    1.045   -0.045    3.578    3.738   -0.047   -0.162    6.949    1.871
   5.20   18.641   18.641   18.857   -0.134    2.841    1.641   -0.134    2.841    4.662   -0.220   -0.381    5.391    2.341
   5.30   18.808   18.808   19.030    0.133    2.900    1.808    0.133    2.900    5.241    0.241    0.387    5.846    2.630
   5.40   19.661   19.671   19.879   -0.622    2.868    2.661   -0.622    2.868    7.631   -1.657   -1.785    7.846    4.005
   5.50   18.751   18.775   18.975   -0.940    2.747    1.751   -0.940    2.747    4.810   -1.647   -2.583    5.748    2.851
   5.60   18.605   18.648   18.939   -1.273    3.306    1.605   -1.273    3.306    5.306   -2.044   -4.210    7.564    3.537
   5.70   18.363   18.442   18.640   -1.710    2.706    1.363   -1.710    2.706    3.688   -2.331   -4.628    6.052    3.180
   5.80   17.639   17.648   17.887   -0.558    2.919    0.639   -0.558    2.919    1.865   -0.356   -1.628    4.621    1.250
   5.90   16.523   16.534   16.591   -0.604    1.376   -0.477   -0.604    1.376   -0.657    0.288   -0.831    1.243    0.549
   6.00   15.769   15.770   15.870   -0.115    1.783   -1.231   -0.115    1.783   -2.194    0.141   -0.205    2.353    1.104
   6.10   16.036   16.040   16.148   -0.335    1.867   -0.964   -0.335    1.867   -1.800    0.323   -0.626    2.264    0.966
   6.20   15.560   15.560   15.590   -0.051    0.961   -1.440   -0.051    0.961   -1.384    0.073   -0.049    1.500    0.693
   6.30   15.649   15.650   15.658    0.183    0.515   -1.351    0.183    0.515   -0.696   -0.247    0.094    1.062    0.372
   6.40   14.778   14.791   14.792    0.627    0.146   -2.222    0.627    0.146   -0.324   -1.393    0.091    2.676    0.716
   6.50   14.771   14.772   14.776    0.171    0.337   -2.229    0.171    0.337   -0.751   -0.380    0.058    2.556    0.422
   6.60   14.098   14.105   14.106    0.452    0.117   -2.902    0.452    0.117   -0.339   -1.312    0.053    4.320    0.678
   6.70   13.341   13.373   13.380   -0.932    0.421   -3.659   -0.932    0.421   -1.540    3.411   -0.392    7.218    1.881
   6.80   14.191   14.209   14.210   -0.707    0.201   -2.809   -0.707    0.201   -0.566    1.985   -0.142    4.214    1.035
   6.90   14.796   14.839   14.846   -1.126    0.470   -2.204   -1.126    0.470   -1.035    2.481   -0.529    3.173    1.370
   7.00   14.349   14.352   14.360   -0.262    0.488   -2.651   -0.262    0.488   -1.293    0.694   -0.128    3.666    0.736
   7.10   15.107   15.107   15.110   -0.081    0.265   -1.893   -0.081    0.265   -0.502    0.154   -0.022    1.830    0.263
   7.20   16.108   16.132   16.221   -0.888    1.691   -0.892   -0.888    1.691   -1.509    0.792   -1.501    2.222    1.135
   7.30   16.516   16.565   16.598   -1.265    1.059   -0.484   -1.265    1.059   -0.512    0.612   -1.340    1.478    0.780
   7.40   16.945   16.950   16.961   -0.404    0.612   -0.055   -0.404    0.612   -0.034    0.022   -0.247    0.270    0.125
   7.50   16.227   16.251   16.270   -0.870    0.802   -0.773   -0.870    0.802   -0.619    0.673   -0.698    0.999    0.575
   7.60   16.719   16.750   16.758   -1.016    0.535   -0.281   -1.016    0.535   -0.150    0.286   -0.544    0.699    0.316
   7.70   15.511   15.533   15.535   -0.818    0.225   -1.489   -0.818    0.225   -0.335    1.217   -0.184    1.468    0.638
   7.80   15.372   15.490   15.497   -1.912    0.451   -1.628   -1.912    0.451   -0.734    3.113   -0.861    3.255    1.656
   7.90   15.523   15.624   15.669   -1.769    1.198   -1.477   -1.769    1.198   -1.769    2.612   -2.119    3.372    1.900
   8.00   15.026   15.041   15.077   -0.665    1.040   -1.974   -0.665    1.040   -2.054    1.312   -0.692    2.711    1.267
   8.10   15.005   15.008   15.052   -0.298    1.146   -1.995   -0.298    1.146   -2.287    0.595   -0.342    2.692    1.194
   8.20   15.844   15.852   15.859   -0.486    0.472   -1.156   -0.486    0.472   -0.545    0.561   -0.229    0.897    0.408
   8.30   16.639   16.672   16.751    1.049    1.635   -0.361    1.049    1.635   -0.591   -0.379    1.715    1.951    0.926
   8.40   16.388   16.389   16.424   -0.141    1.072   -0.612   -0.141    1.072   -0.656    0.087   -0.152    0.772    0.339
   8.50   16.774   16.782   16.795   -0.501    0.658   -0.226   -0.501    0.658   -0.149    0.113   -0.330    0.368    0.189
   8.60   16.851   16.882   16.905   -1.023    0.875   -0.149   -1.023    0.875   -0.130    0.152   -0.895    0.917    0.459
   8.70   17.791   17.827   17.828   -1.128    0.233    0.791   -1.128    0.233    0.184   -0.892   -0.263    0.976    0.474
   8.80   16.688   16.714   16.717   -0.919    0.303   -0.312   -0.919    0.303   -0.094    0.286   -0.278    0.517    0.205
   8.90   16.666   16.667   16.730    0.121    1.457   -0.334    0.121    1.457   -0.487   -0.040    0.176    1.125    0.259
   9.00   16.872   16.947   17.014   -1.585    1.514   -0.128   -1.585    1.514   -0.193    0.202   -2.398    2.409    1.207
   9.10   17.043   17.178   17.401   -2.152    2.775    0.043   -2.152    2.775    0.119   -0.092   -5.972    6.167    2.987
   9.20   17.268   17.327   17.492   -1.426    2.400    0.268   -1.426    2.400    0.644   -0.382   -3.422    3.933    1.752
   9.30   18.158   18.185   18.219   -0.995    1.105    1.158   -0.995    1.105    1.280   -1.153   -1.100    1.776    1.022
   9.40   18.814   18.901   18.911   -1.803    0.639    1.814   -1.803    0.639    1.159   -3.271   -1.152    3.475    1.828
   9.50   19.270   19.360   19.363   -1.865   -0.329    2.270   -1.865   -0.329   -0.746   -4.233    0.613    4.369    2.171
   9.60   20.047   20.056   20.056   -0.588    0.008    3.047   -0.588    0.008    0.023   -1.791   -0.004    4.815    0.895
   9.70   19.884   19.885   19.899    0.122    0.759    2.884    0.122    0.759    2.188    0.353    0.093    4.455    1.109
   9.80   18.294   18.294   18.311    0.101    0.795    1.294    0.101    0.795    1.028    0.130    0.080    1.158    0.520
   9.90   18.503   18.505   18.530   -0.256    0.972    1.503   -0.256    0.972    1.461   -0.385   -0.249    1.635    0.766
  10.00   18.316   18.359   18.386   -1.254    1.000    1.316   -1.254    1.000    1.316   -1.650   -1.254    2.152    1.228
  10.10   18.429   18.503   18.535   -1.653    1.091    1.429   -1.653    1.091    1.559   -2.363   -1.803    2.983    1.678
  10.20   18.637   18.690   18.702   -1.410    0.676    1.637   -1.410    0.676    1.107   -2.309   -0.954    2.563    1.366
  10.30   17.887   18.064   18.067   -2.519   -0.343    0.887   -2.519   -0.343   -0.304   -2.235    0.863    3.625    1.208
  10.40   17.389   17.560   17.568   -2.446   -0.537    0.389   -2.446   -0.537   -0.209   -0.951    1.314    3.211    0.818
  10.50   18.057   18.140   18.164   -1.726   -0.948    1.057   -1.726   -0.948   -1.002   -1.825    1.636    2.498    1.324
  10.60   18.845   18.858   18.914   -0.708   -1.454    1.845   -0.708   -1.454   -2.682   -1.306    1.029    3.009    1.578
  10.70   18.042   18.045   18.068   -0.324   -0.905    1.042   -0.324   -0.905   -0.943   -0.337    0.293    1.005    0.522
  10.80   18.225   18.226   18.264   -0.171   -1.177    1.225   -0.171   -1.177   -1.442   -0.209    0.201    1.458    0.735
  10.90   17.573   17.598   17.627   -0.938   -1.004    0.573   -0.938   -1.004   -0.575   -0.538    0.942    1.109    0.614
  11.00   17.858   17.951   18.131   -1.820   -2.552    0.858   -1.820   -2.552   -2.190   -1.562    4.645    5.282    2.684
  11.10   18.583   18.654   18.713   -1.620   -1.487    1.583   -1.620   -1.487   -2.354   -2.566    2.409    3.671    2.117
  11.20   18.556   18.604   18.609   -1.337   -0.441    1.556   -1.337   -0.441   -0.687   -2.081    0.590    2.202    1.135
  11.30   18.014   18.105   18.115   -1.820   -0.579    1.014   -1.820   -0.579   -0.587   -1.845    1.054    2.338    1.102
  11.40   17.501   17.626   17.627   -2.089    0.226    0.501   -2.089    0.226    0.113   -1.048   -0.473    2.333    0.577
  11.50   16.765   16.984   16.986   -2.717    0.272   -0.235   -2.717    0.272   -0.064    0.637   -0.740    3.755    0.489
  11.60   16.485   16.612   16.627   -2.053    0.698   -0.515   -2.053    0.698   -0.359    1.057   -1.432    2.483    0.908
  11.70   16.697   16.881   16.882   -2.486    0.158   -0.303   -2.486    0.158   -0.048    0.752   -0.393    3.148    0.425
  11.80   17.241   17.589   17.621   -3.484   -1.062    0.241   -3.484   -1.062   -0.256   -0.840    3.698    6.661    1.900
  11.90   16.988   17.278   17.301   -3.156   -0.877   -0.012   -3.156   -0.877    0.011    0.039    2.767    5.366    1.384
  12.00   16.430   16.870   16.877   -3.828   -0.507   -0.570   -3.828   -0.507    0.289    2.184    1.942    7.619    1.468
  12.10   16.707   17.291   17.293   -4.456   -0.212   -0.293   -4.456   -0.212    0.062    1.304    0.944    9.993    0.806
  12.20   16.997   17.663   17.666   -4.805   -0.314   -0.003   -4.805   -0.314    0.001    0.013    1.510   11.594    0.755
  12.30   16.533   17.302   17.367   -5.103    1.501   -0.467   -5.103    1.501   -0.702    2.385   -7.661   14.256    4.027
  12.40   16.130   17.012   17.171   -5.406    2.332   -0.870   -5.406    2.332   -2.029    4.703  -12.608   17.709    6.804
  12.50   16.291   16.877   17.297   -4.408    3.791   -0.709   -4.408    3.791   -2.690    3.128  -16.713   17.155    8.607
  12.60   16.135   16.909   17.308   -5.057    3.693   -0.865   -5.057    3.693   -3.193    4.372  -18.678   19.981    9.723
  12.70   17.094   17.498   17.891   -3.739    3.728    0.094   -3.739    3.728    0.352   -0.353  -13.937   13.942    6.973
  12.80   17.985   18.630   19.099   -4.860    4.207    0.985   -4.860    4.207    4.142   -4.785  -20.446   21.143   10.701
  12.90   17.004   17.768   18.106   -5.153    3.480    0.004   -5.153    3.480    0.015   -0.022  -17.934   19.334    8.967
  13.00   17.073   17.771   17.859   -4.930    1.773    0.073   -4.930    1.773    0.129   -0.360   -8.742   13.727    4.375
  13.10   16.417   17.169   17.197   -5.024    0.985   -0.583   -5.024    0.985   -0.574    2.928   -4.949   13.276    2.890
  13.20   15.654   16.691   16.822   -5.790    2.098   -1.346   -5.790    2.098   -2.823    7.791  -12.147   19.866    7.352
  13.30   17.166   17.971   18.076   -5.316    1.948    0.166   -5.316    1.948    0.324   -0.885  -10.356   16.043    5.199
  13.40   18.174   19.012   19.034   -5.583    0.920    1.174   -5.583    0.920    1.081   -6.554   -5.138   16.696    4.199
  13.50   18.629   19.646   19.646   -6.239    0.118    1.629   -6.239    0.118    0.192  -10.161   -0.735   20.797    5.095
  13.60   18.218   19.115   19.122   -5.788    0.509    1.218   -5.788    0.509    0.620   -7.047   -2.946   17.620    3.831
  13.70   17.956   18.546   18.675   -4.639    2.192    0.956   -4.639    2.192    2.095   -4.435  -10.167   13.619    5.644
  13.80   18.651   19.249   19.351   -4.762    1.989    1.651   -4.762    1.989    3.283   -7.860   -9.470   14.677    6.369
  13.90   19.672   20.217   20.297   -4.664    1.794    2.672   -4.664    1.794    4.794  -12.461   -8.368   16.054    7.878
  14.00   19.447   19.999   20.146   -4.668    2.433    2.447   -4.668    2.433    5.952  -11.419  -11.355   16.845    8.585
  14.10   20.177   20.532   20.748   -3.801    2.991    3.177   -3.801    2.991    9.502  -12.076  -11.371   16.745    9.558
  14.20   20.361   20.699   20.790   -3.724    1.947    3.361   -3.724    1.947    6.543  -12.518   -7.250   14.479    7.939
  14.30   20.337   20.671   20.747   -3.701    1.767    3.337   -3.701    1.767    5.898  -12.351   -6.541   13.980    7.585
  14.40   19.135   19.813   19.887   -5.140    1.712    2.135   -5.140    1.712    3.656  -10.973   -8.802   16.954    7.267
  14.50   18.584   19.452   19.476   -5.746    0.955    1.584   -5.746    0.955    1.512   -9.103   -5.485   18.218    5.367
  14.60   18.981   19.682   19.683   -5.204    0.233    1.981   -5.204    0.233    0.462  -10.311   -1.212   15.530    5.196
  14.70   19.547   20.150   20.151   -4.892    0.279    2.547   -4.892    0.279    0.711  -12.458   -1.366   15.248    6.277
  14.80   19.992   20.744   20.749   -5.533    0.469    2.992   -5.533    0.469    1.402  -16.556   -2.593   19.895    8.408
  14.90   19.817   20.444   20.450   -5.023    0.491    2.817   -5.023    0.491    1.382  -14.152   -2.465   16.706    7.216
  15.00   19.330   20.110   20.152   -5.545    1.313    2.330   -5.545    1.313    3.060  -12.920   -7.282   18.951    7.571
  15.10   18.748   19.449   19.645   -5.177    2.766    1.748   -5.177    2.766    4.834   -9.048  -14.320   18.754    8.808
  15.20   19.562   19.901   20.014   -3.655    2.126    2.562   -3.655    2.126    5.447   -9.365   -7.769   12.221    6.666
  15.30   18.310   18.698   18.699   -3.791    0.189    1.310   -3.791    0.189    0.248   -4.966   -0.716    8.060    2.512
  15.40   17.851   18.199   18.209   -3.546    0.579    0.851   -3.546    0.579    0.492   -3.016   -2.052    6.815    1.841
  15.50   18.249   18.798   18.802   -4.510   -0.367    1.249   -4.510   -0.367   -0.458   -5.634    1.655   11.017    2.945
  15.60   18.391   19.222   19.222   -5.591   -0.146    1.391   -5.591   -0.146   -0.202   -7.775    0.814   16.607    3.910
  15.70   17.882   18.311   18.349   -3.939    1.177    0.882   -3.939    1.177    1.038   -3.475   -4.637    8.841    2.943
  15.80   18.132   18.432   18.450   -3.314    0.806    1.132   -3.314    0.806    0.913   -3.751   -2.672    6.457    2.348
  15.90   18.859   19.244   19.260   -3.828    0.779    1.859   -3.828    0.779    1.448   -7.118   -2.982    9.359    3.926
  16.00   17.528   17.899   17.936   -3.627    1.156    0.528   -3.627    1.156    0.610   -1.914   -4.193    7.385    2.325
  16.10   17.606   18.026   18.027   -3.869    0.121    0.606   -3.869    0.121    0.073   -2.346   -0.469    7.676    1.197
  16.20   18.995   19.373   19.393   -3.808   -0.870    1.995   -3.808   -0.870   -1.736   -7.597    3.314    9.618    4.234
  16.30   19.875   20.063   20.100   -2.744   -1.212    2.875   -2.744   -1.212   -3.484   -7.888    3.326    8.631    4.621
  16.40   20.013   20.165   20.199   -2.470   -1.182    3.013   -2.470   -1.182   -3.563   -7.440    2.920    8.287    4.375
  16.50   20.527   20.675   20.687   -2.469   -0.700    3.527   -2.469   -0.700   -2.469   -8.710    1.729    9.514    4.608
  16.60   19.707   19.837   19.902   -2.266   -1.614    2.707   -2.266   -1.614   -4.369   -6.134    3.657    7.534    4.186
  16.70   20.166   20.337   20.381   -2.636   -1.338    3.166   -2.636   -1.338   -4.237   -8.343    3.528    9.380    5.000
  16.80   19.843   19.967   19.972   -2.225   -0.424    2.843   -2.225   -0.424   -1.206   -6.324    0.944    6.606    3.254
  16.90   20.800   20.928   20.930   -2.306   -0.306    3.800   -2.306   -0.306   -1.164   -8.765    0.706    9.927    4.435
  17.00   20.725   20.781   20.793   -1.530   -0.709    3.725   -1.530   -0.709   -2.642   -5.698    1.085    8.358    3.187
  17.10   20.077   20.109   20.124   -1.125   -0.784    3.077   -1.125   -0.784   -2.413   -3.463    0.882    5.676    2.156
  17.20   21.306   21.307   21.309   -0.136   -0.297    4.306   -0.136   -0.297   -1.279   -0.585    0.040    9.325    0.704
  17.30   21.031   21.032   21.032   -0.170   -0.128    4.031   -0.170   -0.128   -0.514   -0.687    0.022    8.147    0.429
  17.40   20.035   20.035   20.039   -0.040   -0.397    3.035   -0.040   -0.397   -1.205   -0.121    0.016    4.685    0.606
  17.50   21.077   21.079   21.086   -0.308   -0.537    4.077   -0.308   -0.537   -2.191   -1.255    0.165    8.501    1.265
  17.60   21.275   21.279   21.371    0.381   -1.980    4.275    0.381   -1.980   -8.467    1.628   -0.754   11.173    4.328
  17.70   20.300   20.317   20.374    0.834   -1.522    3.300    0.834   -1.522   -5.021    2.751   -1.268    6.950    2.932
  17.80   19.447   19.449   19.453    0.286   -0.405    2.447    0.286   -0.405   -0.992    0.700   -0.116    3.116    0.610
  17.90   19.986   19.986   20.017    0.089   -1.107    2.986    0.089   -1.107   -3.306    0.265   -0.098    5.076    1.659
  18.00   20.192   20.192   20.205   -0.071   -0.736    3.192   -0.071   -0.736   -2.349   -0.227    0.052    5.366    1.180
  18.10   20.419   20.425   20.449    0.484   -0.980    3.419    0.484   -0.980   -3.351    1.657   -0.475    6.444    1.884
  18.20   20.990   20.990   21.004   -0.093   -0.757    3.990   -0.093   -0.757   -3.021   -0.371    0.070    8.250    1.522
  18.30   20.271   20.272   20.276   -0.176    0.393    3.271   -0.176    0.393    1.286   -0.576   -0.069    5.444    0.705
  18.40   19.755   19.780   19.780    0.989    0.168    2.755    0.989    0.168    0.464    2.726    0.167    4.298    1.385
  18.50   20.401   20.429   20.429    1.065   -0.030    3.401    1.065   -0.030   -0.101    3.623   -0.032    6.350    1.812
  18.60   20.245   20.298   20.316    1.468    0.855    3.245    1.468    0.855    2.773    4.764    1.255    6.707    2.827
  18.70   20.792   20.810   20.840    0.865    1.118    3.792    0.865    1.118    4.238    3.278    0.966    8.188    2.722
  18.80   20.000   20.006   20.028    0.468    0.938    3.000    0.468    0.938    2.815    1.404    0.439    5.050    1.588
  18.90   20.497   20.499   20.533   -0.326    1.172    3.497   -0.326    1.172    4.100   -1.140   -0.382    6.854    2.136
  19.00   20.915   20.919   20.937   -0.405    0.865    3.915   -0.405    0.865    3.387   -1.587   -0.351    8.121    1.878
  19.10   20.276   20.306   20.409    1.104    2.051    3.276    1.104    2.051    6.718    3.616    2.264    8.077    3.979
  19.20   21.079   21.127   21.128    1.429   -0.249    4.079    1.429   -0.249   -1.016    5.829   -0.356    9.369    2.964
  19.30   20.297   20.312   20.314    0.780    0.278    3.297    0.780    0.278    0.916    2.571    0.217    5.777    1.369
  19.40   19.527   19.601   19.626    1.710    0.985    2.527    1.710    0.985    2.489    4.321    1.685    5.140    2.632
  19.50   19.574   19.635   19.765    1.555    2.264    2.574    1.555    2.264    5.826    4.002    3.520    7.083    3.948
  19.60   19.748   19.757   19.784    0.599    1.031    2.748    0.599    1.031    2.832    1.645    0.617    4.486    1.667
  19.70   18.722   18.810   18.820    1.816    0.622    1.722    1.816    0.622    1.072    3.127    1.131    3.325    1.747
  19.80   18.895   18.994   19.040    1.934    1.322    1.895    1.934    1.322    2.504    3.665    2.557    4.540    2.562
  19.90   20.353   20.362   20.439    0.597    1.781    3.353    0.597    1.781    5.972    2.001    1.063    7.385    3.194
  20.00   19.841   19.842   19.962    0.147    2.188    2.841    0.147    2.188    6.217    0.418    0.322    6.441    3.120
  20.10   20.419   20.475   20.596    1.505    2.238    3.419    1.505    2.238    7.652    5.146    3.368    9.482    4.909
  20.20   19.806   19.921   19.937    2.143    0.789    2.806    2.143    0.789    2.215    6.013    1.692    6.544    3.314
  20.30   20.807   20.831   20.833    0.988   -0.301    3.807    0.988   -0.301   -1.148    3.761   -0.298    7.781    1.972
  20.40   21.658   21.677   21.678    0.924    0.183    4.658    0.924    0.183    0.853    4.304    0.169   11.291    2.195
  20.50   21.448   21.448   21.448    0.083    0.036    4.448    0.083    0.036    0.162    0.368    0.003    9.897    0.201
  20.60   22.232   22.239   22.254   -0.550    0.818    5.232   -0.550    0.818    4.280   -2.877   -0.450   14.173    2.588
  20.70   21.405   21.463   21.472   -1.582    0.589    4.405   -1.582    0.589    2.596   -6.969   -0.932   11.128    3.748
  20.80   20.911   20.949   20.970   -1.256    0.957    3.911   -1.256    0.957    3.742   -4.911   -1.201    8.894    3.145
  20.90   20.611   20.616   20.617   -0.448    0.226    3.611   -0.448    0.226    0.817   -1.617   -0.101    6.644    0.908
  21.00   20.070   20.084   20.106   -0.744    0.948    3.070   -0.744    0.948    2.912   -2.283   -0.705    5.439    1.883
  21.10   20.105   20.111   20.235   -0.477    2.242    3.105   -0.477    2.242    6.960   -1.481   -1.069    7.447    3.598
  21.20   20.403   20.403   20.632   -0.103    3.068    3.403   -0.103    3.068   10.440   -0.351   -0.316   10.501    5.225
  21.30   21.369   21.371   21.400   -0.320    1.115    4.369   -0.320    1.115    4.869   -1.396   -0.356   10.214    2.539
  21.40   20.782   20.784   20.820    0.324    1.214    3.782    0.324    1.214    4.590    1.225    0.393    7.939    2.384
  21.50   20.978   21.041   21.044    1.637    0.324    3.978    1.637    0.324    1.289    6.510    0.530    9.303    3.329
  21.60   20.397   20.421   20.430    0.987    0.615    3.397    0.987    0.615    2.090    3.355    0.607    6.447    1.999
  21.70   21.507   21.518   21.523    0.693    0.460    4.507    0.693    0.460    2.074    3.124    0.319   10.504    1.882
  21.80   20.824   20.904   20.940    1.831    1.235    3.824    1.831    1.235    4.722    7.001    2.261    9.749    4.371
  21.90   20.900   20.980   21.028    1.830    1.419    3.900    1.830    1.419    5.535    7.139    2.597   10.289    4.700
  22.00   20.774   20.776   20.865    0.330    1.919    3.774    0.330    1.919    7.241    1.246    0.634    9.016    3.687
  22.10   20.947   20.947   20.988    0.034    1.319    3.947    0.034    1.319    5.205    0.134    0.045    8.658    2.603
  22.20   20.891   20.894   20.959   -0.378    1.647    3.891   -0.378    1.647    6.407   -1.472   -0.623    8.996    3.302
  22.30   20.340   20.341   20.393   -0.209    1.465    3.340   -0.209    1.465    4.894   -0.697   -0.306    6.672    2.476
  22.40   21.008   21.033   21.115   -1.031    1.856    4.008   -1.031    1.856    7.439   -4.132   -1.913   10.286    4.361
  22.50   21.479   21.492   21.584   -0.720    2.001    4.479   -0.720    2.001    8.961   -3.227   -1.441   12.293    4.816
