
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 13:28:46.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
   5.90    9.990   10.056   10.056    1.153    0.034    0.990    1.153    0.034    0.033    1.141    0.039    1.155    0.571
   6.00   10.113   10.254   10.262    1.694    0.398    1.113    1.694    0.398    0.443    1.886    0.674    2.134    1.025
   6.10    9.580    9.769    9.770    1.911    0.141    0.580    1.911    0.141    0.082    1.109    0.269    2.005    0.572
   6.20    9.710    9.883    9.886    1.841   -0.244    0.710    1.841   -0.244   -0.173    1.308   -0.449    1.977    0.697
   6.30    9.070    9.174    9.193    1.375   -0.589    0.070    1.375   -0.589   -0.041    0.097   -0.810    1.122    0.409
   6.40    9.249    9.397    9.398    1.663   -0.134    0.249    1.663   -0.134   -0.033    0.414   -0.223    1.423    0.236
   6.50    9.250    9.326    9.327    1.183    0.185    0.250    1.183    0.185    0.046    0.296    0.219    0.748    0.185
   6.60    9.046    9.171    9.174    1.510    0.226    0.046    1.510    0.226    0.010    0.069    0.341    1.167    0.174
   6.70    8.670    8.770    8.781    1.319    0.435   -0.330    1.319    0.435   -0.143   -0.435    0.574    1.019    0.367
   6.80    8.621    8.768    8.768    1.599    0.054   -0.379    1.599    0.054   -0.020   -0.606    0.086    1.351    0.306
   6.90    8.585    8.836    8.836    2.088   -0.042   -0.415    2.088   -0.042    0.018   -0.866   -0.089    2.267    0.435
   7.00    8.119    8.361    8.362    1.999   -0.055   -0.881    1.999   -0.055    0.049   -1.761   -0.111    2.387    0.882
   7.10    7.883    7.950    7.977    1.031   -0.657   -1.117    1.031   -0.657    0.734   -1.152   -0.677    1.371    0.762
   7.20    7.955    7.970    8.017    0.486   -0.868   -1.045    0.486   -0.868    0.906   -0.507   -0.422    1.040    0.561
   7.30    8.148    8.150    8.238   -0.183   -1.203   -0.852   -0.183   -1.203    1.025    0.156    0.220    1.103    0.530
   7.40    8.659    8.659    8.798    0.065   -1.555   -0.341    0.065   -1.555    0.531   -0.022   -0.101    1.270    0.270
   7.50    8.708    8.710    8.761   -0.177   -0.946   -0.292   -0.177   -0.946    0.276    0.052    0.168    0.506    0.164
   7.60    8.715    8.735    8.819   -0.584   -1.215   -0.285   -0.584   -1.215    0.346    0.166    0.709    0.948    0.403
   7.70    8.668    8.678    8.844   -0.398   -1.706   -0.332   -0.398   -1.706    0.566    0.132    0.679    1.589    0.447
   7.80    8.440    8.452    8.568   -0.440   -1.407   -0.560   -0.440   -1.407    0.787    0.246    0.619    1.243    0.516
   7.90    7.924    7.950    8.216   -0.634   -2.075   -1.076   -0.634   -2.075    2.233    0.682    1.316    2.933    1.340
   8.00    8.765    8.778    8.954   -0.469   -1.768   -0.235   -0.469   -1.768    0.415    0.110    0.829    1.700    0.467
   8.10    8.958    8.962    9.042   -0.273   -1.201   -0.042   -0.273   -1.201    0.051    0.011    0.328    0.760    0.166
   8.20    8.741    8.742    8.860    0.087   -1.444   -0.259    0.087   -1.444    0.373   -0.022   -0.125    1.080    0.197
   8.30    8.556    8.576    8.608    0.574   -0.747   -0.444    0.574   -0.747    0.331   -0.255   -0.429    0.542    0.299
   8.40    8.723    8.725    8.767    0.162   -0.864   -0.277    0.162   -0.864    0.239   -0.045   -0.140    0.424    0.140
   8.50    9.103    9.106    9.129    0.220   -0.645    0.103    0.220   -0.645   -0.066    0.023   -0.142    0.237    0.079
   8.60    9.744    9.747    9.768   -0.255   -0.634    0.744   -0.255   -0.634   -0.472   -0.190    0.162    0.510    0.267
   8.70    9.479    9.479    9.480    0.010    0.096    0.479    0.010    0.096    0.046    0.005    0.001    0.119    0.023
   8.80    9.193    9.213    9.262    0.613   -0.952    0.193    0.613   -0.952   -0.184    0.118   -0.583    0.659    0.312
   8.90    8.699    8.792    8.792    1.277   -0.019   -0.301    1.277   -0.019    0.006   -0.385   -0.024    0.860    0.193
   9.00    9.108    9.313    9.315    1.943   -0.185    0.108    1.943   -0.185   -0.020    0.211   -0.359    1.910    0.208
   9.10    9.499    9.696    9.706    1.942   -0.437    0.499    1.942   -0.437   -0.218    0.969   -0.849    2.106    0.654
   9.20    9.269    9.368    9.395    1.358   -0.707    0.269    1.358   -0.707   -0.190    0.365   -0.960    1.209    0.523
   9.30    9.168    9.194    9.222    0.692   -0.718    0.168    0.692   -0.718   -0.121    0.116   -0.497    0.512    0.262
   9.40    9.155    9.173    9.351    0.577   -1.813    0.155    0.577   -1.813   -0.281    0.089   -1.046    1.822    0.543
   9.50    9.156    9.171    9.340    0.516   -1.767    0.156    0.516   -1.767   -0.276    0.081   -0.911    1.706    0.478
   9.60    9.128    9.130    9.190    0.213   -1.050    0.128    0.213   -1.050   -0.134    0.027   -0.224    0.582    0.131
   9.70    9.742    9.748    9.830    0.350   -1.267    0.742    0.350   -1.267   -0.940    0.260   -0.444    1.139    0.536
   9.80    9.613    9.634    9.725   -0.643   -1.326    0.613   -0.643   -1.326   -0.813   -0.394    0.853    1.274    0.621
   9.90    9.651    9.653    9.725   -0.194   -1.188    0.651   -0.194   -1.188   -0.773   -0.126    0.230    0.936    0.408
  10.00    9.650    9.652    9.749    0.219   -1.366    0.650    0.219   -1.366   -0.888    0.142   -0.300    1.168    0.474
  10.10    9.141    9.142    9.376   -0.085   -2.083    0.141   -0.085   -2.083   -0.294   -0.012    0.177    2.183    0.172
  10.20    9.048    9.056    9.334    0.397   -2.262    0.048    0.397   -2.262   -0.108    0.019   -0.898    2.637    0.452
  10.30    9.470    9.480    9.825    0.436   -2.583    0.470    0.436   -2.583   -1.213    0.205   -1.126    3.542    0.834
  10.40    9.024    9.027    9.485   -0.226   -2.910    0.024   -0.226   -2.910   -0.070   -0.005    0.657    4.261    0.330
  10.50    9.221    9.224    9.806   -0.212   -3.329    0.221   -0.212   -3.329   -0.737   -0.047    0.705    5.589    0.510
  10.60    9.409    9.411    9.767   -0.204   -2.613    0.409   -0.204   -2.613   -1.068   -0.083    0.533    3.519    0.598
  10.70    8.828    8.830    9.197   -0.179   -2.570   -0.172   -0.179   -2.570    0.441    0.031    0.461    3.333    0.319
  10.80    8.815    8.818    9.086   -0.243   -2.191   -0.185   -0.243   -2.191    0.406    0.045    0.532    2.446    0.335
  10.90    8.637    8.649    8.920   -0.462   -2.183   -0.363   -0.462   -2.183    0.793    0.168    1.008    2.555    0.646
  11.00    9.043    9.068    9.221   -0.675   -1.674    0.043   -0.675   -1.674   -0.071   -0.029    1.130    1.629    0.566
  11.10    9.560    9.564    9.620    0.247   -1.038    0.560    0.247   -1.038   -0.582    0.138   -0.256    0.726    0.325
  11.20   10.146   10.169   10.271    0.688   -1.445    1.146    0.688   -1.445   -1.656    0.788   -0.994    1.937    1.043
  11.30   10.247   10.259   10.429    0.490   -1.876    1.247    0.490   -1.876   -2.339    0.610   -0.918    2.656    1.293
  11.40   10.155   10.157   10.282    0.230   -1.594    1.155    0.230   -1.594   -1.840    0.265   -0.366    1.963    0.947
  11.50   10.756   10.756   10.903    0.115   -1.785    1.756    0.115   -1.785   -3.134    0.203   -0.206    3.141    1.574
  11.60   10.610   10.625   10.773    0.556   -1.780    1.610    0.556   -1.780   -2.866    0.895   -0.989    3.035    1.581
  11.70   10.502   10.505   10.664    0.271   -1.834    1.502    0.271   -1.834   -2.755    0.407   -0.497    2.847    1.414
  11.80   10.653   10.661   10.867    0.407   -2.104    1.653    0.407   -2.104   -3.478    0.672   -0.856    3.663    1.822
  11.90   10.011   10.012   10.278    0.132   -2.325    1.011    0.132   -2.325   -2.351    0.134   -0.307    3.222    1.187
  12.00   10.217   10.224   10.467    0.372   -2.240    1.217    0.372   -2.240   -2.727    0.453   -0.833    3.319    1.444
  12.10   10.350   10.350   10.647    0.037   -2.497    1.350    0.037   -2.497   -3.371    0.050   -0.092    4.029    1.687
  12.20   10.370   10.395   10.692   -0.715   -2.506    1.370   -0.715   -2.506   -3.433   -0.980    1.792    4.334    1.998
  12.30   10.581   10.581   10.880   -0.000   -2.532    1.581   -0.000   -2.532   -4.004   -0.000    0.000    4.456    2.002
  12.40   11.014   11.030   11.181    0.606   -1.831    2.014    0.606   -1.831   -3.687    1.220   -1.109    3.887    2.019
  12.50   11.226   11.230   11.268   -0.318   -0.914    2.226   -0.318   -0.914   -2.036   -0.709    0.291    2.946    1.088
  12.60   11.024   11.070   11.125   -1.006   -1.105    2.024   -1.006   -1.105   -2.236   -2.038    1.112    3.166    1.612
  12.70   10.335   10.369   10.437   -0.840   -1.184    1.335   -0.840   -1.184   -1.582   -1.121    0.994    1.946    1.089
  12.80    9.995    9.998   10.089   -0.258   -1.352    0.995   -0.258   -1.352   -1.345   -0.257    0.349    1.443    0.707
  12.90   10.149   10.150   10.208    0.075   -1.094    1.149    0.075   -1.094   -1.257    0.086   -0.082    1.262    0.632
  13.00   10.156   10.159   10.298    0.263   -1.683    1.156    0.263   -1.683   -1.945    0.304   -0.442    2.118    1.009
  13.10   10.697   10.699   10.786    0.199   -1.364    1.697    0.199   -1.364   -2.315    0.338   -0.271    2.390    1.178
  13.20   10.362   10.364   10.407   -0.206   -0.949    1.362   -0.206   -0.949   -1.292   -0.280    0.195    1.398    0.668
  13.30   10.341   10.341   10.400    0.052   -1.102    1.341    0.052   -1.102   -1.478    0.069   -0.057    1.508    0.740
  13.40   10.508   10.518   10.667    0.474   -1.773    1.508    0.474   -1.773   -2.674    0.715   -0.841    2.821    1.446
  13.50   10.183   10.198   10.411    0.543   -2.096    1.183    0.543   -2.096   -2.480    0.642   -1.138    3.044    1.402
  13.60   10.716   10.721   10.821    0.329   -1.470    1.716    0.329   -1.470   -2.522    0.565   -0.484    2.606    1.315
  13.70   10.424   10.479   10.604    1.068   -1.624    1.424    1.068   -1.624   -2.313    1.521   -1.735    2.903    1.633
  13.80   10.472   10.511   10.688    0.897   -1.939    1.472    0.897   -1.939   -2.855    1.320   -1.739    3.366    1.797
  13.90    9.949   10.017   10.096    1.166   -1.258    0.949    1.166   -1.258   -1.194    1.106   -1.467    1.921    1.096
  14.00    9.944    9.995    9.997    1.002   -0.231    0.944    1.002   -0.231   -0.219    0.946   -0.232    0.975    0.499
  14.10   10.247   10.302   10.302    1.061   -0.039    1.247    1.061   -0.039   -0.048    1.323   -0.041    1.342    0.662
  14.20   10.074   10.145   10.152    1.204   -0.380    1.074    1.204   -0.380   -0.407    1.292   -0.457    1.373    0.715
  14.30    9.785    9.847    9.864    1.109   -0.569    0.785    1.109   -0.569   -0.447    0.870   -0.631    1.085    0.582
  14.40    9.876    9.879    9.903    0.246   -0.690    0.876    0.246   -0.690   -0.605    0.216   -0.170    0.652    0.332
  14.50    9.421    9.443    9.454    0.647   -0.466    0.421    0.647   -0.466   -0.196    0.272   -0.302    0.406    0.226
  14.60    8.704    8.756    8.758    0.962   -0.149   -0.296    0.962   -0.149    0.044   -0.285   -0.143    0.517    0.161
  14.70    8.266    8.275    8.285    0.392   -0.401   -0.734    0.392   -0.401    0.294   -0.288   -0.157    0.427    0.220
  14.80    8.251    8.273    8.273    0.608   -0.084   -0.749    0.608   -0.084    0.063   -0.456   -0.051    0.469    0.231
  14.90    8.667    8.681    8.734    0.484   -0.962   -0.333    0.484   -0.962    0.320   -0.161   -0.466    0.635    0.294
  15.00    8.699    8.706    8.755    0.348   -0.922   -0.301    0.348   -0.922    0.277   -0.105   -0.321    0.531    0.219
  15.10    8.422    8.448    8.468   -0.668   -0.578   -0.578   -0.668   -0.578    0.334    0.387    0.387    0.558    0.320
  15.20    8.342    8.343    8.345    0.177   -0.167   -0.658    0.177   -0.167    0.110   -0.117   -0.030    0.246    0.081
  15.30    8.288    8.307    8.320    0.571   -0.464   -0.712    0.571   -0.464    0.331   -0.407   -0.265    0.525    0.294
  15.40    8.597    8.604    8.610    0.332    0.329   -0.403    0.332    0.329   -0.133   -0.134    0.109    0.190    0.109
  15.50    8.400    8.404    8.411    0.238    0.356   -0.600    0.238    0.356   -0.213   -0.143    0.085    0.271    0.135
  15.60    8.710    8.740    8.741    0.726    0.109   -0.290    0.726    0.109   -0.032   -0.211    0.079    0.312    0.114
  15.70    8.692    8.753    8.754    1.034   -0.105   -0.308    1.034   -0.105    0.032   -0.319   -0.108    0.587    0.169
  15.80    8.050    8.181    8.208    1.455   -0.672   -0.950    1.455   -0.672    0.638   -1.381   -0.977    1.735    0.904
  15.90    8.196    8.395    8.454    1.819   -0.996   -0.804    1.819   -0.996    0.801   -1.463   -1.812    2.474    1.231
  16.00    8.018    8.162    8.201    1.530   -0.798   -0.982    1.530   -0.798    0.784   -1.503   -1.221    1.971    1.045
  16.10    8.118    8.187    8.211    1.064   -0.627   -0.882    1.064   -0.627    0.554   -0.939   -0.668    1.153    0.639
  16.20    8.696    8.716    8.749    0.593   -0.752   -0.304    0.593   -0.752    0.228   -0.180   -0.446    0.505    0.266
  16.30    8.715    8.716    8.740    0.129   -0.647   -0.285    0.129   -0.647    0.184   -0.037   -0.084    0.258    0.103
  16.40    8.830    8.836    8.838    0.325   -0.184   -0.170    0.325   -0.184    0.031   -0.055   -0.060    0.084    0.044
  16.50    8.519    8.554    8.579    0.776   -0.652   -0.481    0.776   -0.652    0.313   -0.373   -0.506    0.629    0.351
  16.60    8.731    8.754    8.768    0.629   -0.492   -0.269    0.629   -0.492    0.132   -0.169   -0.310    0.355    0.188
  16.70    9.368    9.388    9.389    0.610   -0.116    0.368    0.610   -0.116   -0.043    0.224   -0.071    0.260    0.120
  16.80    9.381    9.408    9.417    0.707   -0.427    0.381    0.707   -0.427   -0.163    0.269   -0.302    0.414    0.218
  16.90    9.149    9.155    9.160    0.339   -0.285    0.149    0.339   -0.285   -0.042    0.051   -0.097    0.109    0.059
  17.00    8.859    8.881    8.891    0.623   -0.409   -0.141    0.623   -0.409    0.057   -0.088   -0.255    0.288    0.138
  17.10    8.672    8.764    8.780    1.263   -0.537   -0.328    1.263   -0.537    0.176   -0.414   -0.678    0.995    0.407
  17.20    8.726    8.749    8.798    0.636   -0.924   -0.274    0.636   -0.924    0.253   -0.174   -0.588    0.666    0.331
  17.30    9.028    9.054    9.137    0.688   -1.230    0.028    0.688   -1.230   -0.034    0.019   -0.846    0.993    0.423
  17.40    8.741    8.827    9.061    1.228   -2.046   -0.259    1.228   -2.046    0.531   -0.319   -2.514    2.882    1.294
  17.50    7.795    7.840    8.033    0.843   -1.752   -1.205    0.843   -1.752    2.112   -1.016   -1.476    2.616    1.385
  17.60    8.046    8.158    8.321    1.349   -1.638   -0.954    1.349   -1.638    1.563   -1.288   -2.210    2.707    1.499
  17.70    7.753    7.827    7.922    1.075   -1.223   -1.247    1.075   -1.223    1.525   -1.340   -1.315    2.103    1.209
  17.80    7.850    7.947    8.077    1.237   -1.446   -1.150    1.237   -1.446    1.663   -1.422   -1.788    2.471    1.413
  17.90    7.928    8.046    8.154    1.369   -1.325   -1.072    1.369   -1.325    1.420   -1.467   -1.814    2.389    1.366
  18.00    8.257    8.331    8.461    1.113   -1.473   -0.743    1.113   -1.473    1.095   -0.828   -1.640    1.981    1.069
  18.10    8.482    8.571    8.717    1.231   -1.589   -0.518    1.231   -1.589    0.824   -0.638   -1.957    2.155    1.108
  18.20    7.636    7.896    8.111    2.008   -1.856   -1.364    2.008   -1.856    2.531   -2.738   -3.726    4.668    2.636
  18.30    7.711    8.100    8.364    2.478   -2.088   -1.289    2.478   -2.088    2.690   -3.193   -5.173    6.080    3.324
  18.40    7.617    7.862    8.054    1.944   -1.749   -1.383    1.944   -1.749    2.418   -2.688   -3.400    4.375    2.481
  18.50    7.894    8.141    8.376    1.990   -1.971   -1.106    1.990   -1.971    2.180   -2.201   -3.923    4.535    2.500
  18.60    8.364    8.546    8.641    1.755   -1.276   -0.636    1.755   -1.276    0.812   -1.116   -2.240    2.557    1.316
  18.70    8.443    8.554    8.572    1.373   -0.560   -0.557    1.373   -0.560    0.312   -0.764   -0.769    1.254    0.564
  18.80    8.171    8.276    8.308    1.313   -0.730   -0.829    1.313   -0.730    0.605   -1.088   -0.958    1.472    0.786
  18.90    8.182    8.225    8.327    0.845   -1.298   -0.818    0.845   -1.298    1.061   -0.691   -1.096    1.533    0.838
  19.00    8.311    8.354    8.451    0.851   -1.275   -0.689    0.851   -1.275    0.879   -0.586   -1.085    1.412    0.757
  19.10    8.130    8.150    8.344    0.565   -1.790   -0.870    0.565   -1.790    1.557   -0.492   -1.012    2.140    0.960
  19.20    7.730    7.803    8.003    1.067   -1.778   -1.270    1.067   -1.778    2.259   -1.355   -1.897    2.957    1.623
  19.30    8.104    8.288    8.553    1.739   -2.111   -0.896    1.739   -2.111    1.892   -1.558   -3.670    4.141    2.207
  19.40    8.376    8.411    8.674    0.764   -2.118   -0.624    0.764   -2.118    1.321   -0.476   -1.618    2.730    1.071
  19.50    7.725    7.785    8.032    0.969   -1.975   -1.275    0.969   -1.975    2.519   -1.236   -1.914    3.234    1.698
  19.60    7.747    7.775    8.096    0.652   -2.257   -1.253    0.652   -2.257    2.828   -0.817   -1.471    3.544    1.645
  19.70    7.945    7.945    8.159    0.021   -1.857   -1.055    0.021   -1.857    1.959   -0.022   -0.038    2.281    0.980
  19.80    8.037    8.038    8.473    0.148   -2.680   -0.963    0.148   -2.680    2.582   -0.143   -0.397    4.066    1.308
  19.90    8.103    8.111    8.369   -0.376   -2.060   -0.897   -0.376   -2.060    1.849    0.338    0.775    2.596    1.017
  20.00    8.034    8.055    8.310   -0.584   -2.043   -0.966   -0.584   -2.043    1.974    0.565    1.194    2.725    1.188
  20.10    7.966    7.968    8.165   -0.176   -1.783   -1.034   -0.176   -1.783    1.844    0.182    0.314    2.140    0.940
  20.20    7.961    7.964    8.158   -0.192   -1.770   -1.039   -0.192   -1.770    1.838    0.200    0.340    2.124    0.940
  20.30    7.484    7.485    7.723   -0.158   -1.900   -1.516   -0.158   -1.900    2.881    0.240    0.301    2.968    1.453
  20.40    7.572    7.573    7.899    0.120   -2.246   -1.428    0.120   -2.246    3.206   -0.172   -0.270    3.548    1.611
  20.50    8.122    8.122    8.632   -0.015   -2.923   -0.878   -0.015   -2.923    2.566    0.013    0.043    4.657    1.283
  20.60    8.227    8.228    8.680    0.168   -2.762   -0.773    0.168   -2.762    2.135   -0.130   -0.464    4.126    1.095
  20.70    8.266    8.294    8.461    0.679   -1.673   -0.734    0.679   -1.673    1.227   -0.498   -1.136    1.898    0.872
  20.80    8.261    8.269    8.471   -0.353   -1.841   -0.739   -0.353   -1.841    1.361    0.261    0.650    2.031    0.765
  20.90    8.009    8.011    8.437   -0.185   -2.646   -0.991   -0.185   -2.646    2.622    0.184    0.490    4.009    1.337
  21.00    8.697    8.700    9.040    0.222   -2.458   -0.303    0.222   -2.458    0.745   -0.067   -0.546    3.091    0.463
  21.10    9.564    9.570    9.962   -0.360   -2.767    0.564   -0.360   -2.767   -1.560   -0.203    0.996    4.053    0.931
  21.20    9.128    9.152    9.487   -0.663   -2.499    0.128   -0.663   -2.499   -0.319   -0.085    1.656    3.350    0.844
  21.30    9.801    9.838   10.056   -0.854   -2.084    0.801   -0.854   -2.084   -1.668   -0.684    1.779    2.856    1.267
  21.40    9.873    9.920   10.133   -0.965   -2.070    0.873   -0.965   -2.070   -1.806   -0.842    1.997    2.988    1.410
  21.50    9.628    9.637    9.881   -0.418   -2.181    0.628   -0.418   -2.181   -1.370   -0.263    0.912    2.663    0.833
  21.60    8.789    8.808    8.883   -0.588   -1.150   -0.211   -0.588   -1.150    0.243    0.124    0.676    0.856    0.364
  21.70    8.548    8.601    8.656   -0.960   -0.973   -0.452   -0.960   -0.973    0.440    0.434    0.934    1.036    0.560
  21.80    8.735    8.780    8.860   -0.887   -1.184   -0.265   -0.887   -1.184    0.313    0.235    1.050    1.129    0.560
  21.90    8.236    8.239    8.270   -0.215   -0.722   -0.764   -0.215   -0.722    0.552    0.164    0.155    0.575    0.298
  22.00    8.124    8.126    8.180    0.170   -0.936   -0.876    0.170   -0.936    0.820   -0.149   -0.159    0.836    0.424
  22.10    8.144    8.149    8.269   -0.281   -1.403   -0.856   -0.281   -1.403    1.201    0.241    0.395    1.390    0.644
