
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 13:32:56.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
   0.00   14.876   15.111   15.132   -2.659   -0.790    1.876   -2.659   -0.790   -1.481   -4.986    2.100    5.605    2.805
   0.10   14.896   15.020   15.024   -1.931   -0.356    1.896   -1.931   -0.356   -0.675   -3.659    0.687    3.723    1.892
   0.20   15.796   15.818   15.818   -0.827    0.136    2.796   -0.827    0.136    0.379   -2.312   -0.112    4.260    1.173
   0.30   15.312   15.339   15.344   -0.915    0.392    2.312   -0.915    0.392    0.906   -2.115   -0.358    3.168    1.164
   0.40   15.358   15.444   15.446   -1.624    0.284    2.358   -1.624    0.284    0.669   -3.829   -0.461    4.139    1.957
   0.50   15.737   15.796   15.797   -1.358    0.166    2.737   -1.358    0.166    0.455   -3.717   -0.226    4.682    1.876
   0.60   15.645   15.715   15.715   -1.490    0.033    2.645   -1.490    0.033    0.087   -3.941   -0.049    4.608    1.971
   0.70   15.014   15.087   15.096   -1.492    0.516    2.014   -1.492    0.516    1.039   -3.004   -0.770    3.273    1.635
   0.80   14.795   14.939   14.941   -2.072    0.254    1.795   -2.072    0.254    0.457   -3.718   -0.527    3.789    1.891
   0.90   15.147   15.364   15.377   -2.571    0.639    2.147   -2.571    0.639    1.371   -5.521   -1.642    5.814    2.960
   1.00   15.447   15.659   15.680   -2.571    0.804    2.447   -2.571    0.804    1.967   -6.290   -2.068    6.621    3.454
   1.10   14.843   15.144   15.145   -3.001   -0.220    1.843   -3.001   -0.220   -0.406   -5.532    0.661    6.226    2.793
   1.20   15.423   15.699   15.725   -2.931   -0.900    2.423   -2.931   -0.900   -2.181   -7.102    2.639    7.636    3.942
   1.30   14.779   15.114   15.114   -3.164    0.041    1.779   -3.164    0.041    0.072   -5.628   -0.128    6.588    2.815
   1.40   14.765   15.189   15.189   -3.564    0.093    1.765   -3.564    0.093    0.164   -6.291   -0.331    7.914    3.151
   1.50   14.663   14.933   14.933   -2.823   -0.093    1.663   -2.823   -0.093   -0.155   -4.696    0.263    5.374    2.353
   1.60   14.249   14.479   14.486   -2.572    0.442    1.249   -2.572    0.442    0.552   -3.211   -1.137    4.184    1.725
   1.70   14.923   15.195   15.215   -2.865    0.778    1.923   -2.865    0.778    1.495   -5.509   -2.228    6.255    3.064
   1.80   15.074   15.228   15.236   -2.156    0.499    2.074   -2.156    0.499    1.035   -4.471   -1.075    4.599    2.357
   1.90   15.229   15.424   15.427   -2.446    0.313    2.229   -2.446    0.313    0.698   -5.452   -0.766    5.525    2.775
   2.00   15.133   15.299   15.307   -2.249    0.477    2.133   -2.249    0.477    1.019   -4.797   -1.074    4.918    2.510
   2.10   15.190   15.318   15.387   -1.979    1.460    2.190   -1.979    1.460    3.196   -4.333   -2.889    5.421    3.055
   2.20   15.245   15.300   15.396   -1.297    1.712    2.245   -1.297    1.712    3.843   -2.911   -2.220    4.826    2.654
   2.30   14.723   14.842   14.907   -1.878    1.386    1.723   -1.878    1.386    2.388   -3.236   -2.604    4.209    2.396
   2.40   14.357   14.394   14.444   -1.042    1.194    1.357   -1.042    1.194    1.620   -1.413   -1.244    2.175    1.242
   2.50   14.611   14.671   14.693   -1.324    0.804    1.611   -1.324    0.804    1.296   -2.133   -1.065    2.498    1.357
   2.60   14.559   14.659   14.661   -1.707   -0.234    1.559   -1.707   -0.234   -0.365   -2.662    0.399    2.700    1.358
   2.70   14.723   14.757   14.757   -1.001   -0.014    1.723   -1.001   -0.014   -0.025   -1.725    0.014    1.986    0.862
   2.80   14.779   14.794   14.794   -0.655   -0.042    1.779   -0.655   -0.042   -0.075   -1.165    0.027    1.798    0.584
   2.90   14.593   14.596   14.629   -0.321   -0.980    1.593   -0.321   -0.980   -1.561   -0.511    0.315    1.800    0.836
   3.00   15.072   15.077   15.107    0.366   -0.965    2.072    0.366   -0.965   -2.000    0.758   -0.353    2.680    1.084
   3.10   15.025   15.029   15.034    0.372   -0.372    2.025    0.372   -0.372   -0.754    0.754   -0.139    2.188    0.538
   3.20   14.359   14.399   14.406    1.063    0.450    1.359    1.063    0.450    0.612    1.445    0.479    1.590    0.820
   3.30   14.045   14.065   14.122    0.748    1.261    1.045    0.748    1.261    1.318    0.782    0.943    1.621    0.900
   3.40   13.811   13.860   13.887    1.163    0.866    0.811    1.163    0.866    0.703    0.943    1.007    1.380    0.774
   3.50   13.966   14.105   14.116    1.979    0.545    0.966    1.979    0.545    0.527    1.911    1.079    2.573    1.128
   3.60   13.804   13.903   13.940    1.657    1.021    0.804    1.657    1.021    0.820    1.332    1.691    2.217    1.152
   3.70   13.609   13.637   13.769    0.874    1.897    0.609    0.874    1.897    1.156    0.533    1.657    2.366    1.045
   3.80   14.342   14.370   14.501    0.902    1.945    1.342    0.902    1.945    2.610    1.210    1.753    3.198    1.685
   3.90   15.004   15.025   15.295    0.783    2.864    2.004    0.783    2.864    5.741    1.569    2.242    6.417    3.180
   4.00   15.186   15.218   15.359    0.988    2.077    2.186    0.988    2.077    4.540    2.159    2.051    5.034    2.715
   4.10   14.235   14.246   14.357    0.553    1.783    1.235    0.553    1.783    2.203    0.683    0.986    2.506    1.254
   4.20   13.797   13.854   13.953    1.257    1.657    0.797    1.257    1.657    1.320    1.001    2.083    2.480    1.331
   4.30   13.809   13.814   13.909    0.372    1.619    0.809    0.372    1.619    1.311    0.301    0.603    1.708    0.737
   4.40   14.413   14.437   14.509    0.846    1.441    1.413    0.846    1.441    2.036    1.195    1.219    2.394    1.328
   4.50   14.260   14.288   14.354    0.889    1.374    1.260    0.889    1.374    1.732    1.121    1.223    2.134    1.199
   4.60   14.640   14.643   14.657    0.282    0.659    1.640    0.282    0.659    1.081    0.463    0.186    1.601    0.595
   4.70   14.080   14.082   14.085    0.201    0.319    1.080    0.201    0.319    0.344    0.218    0.064    0.655    0.206
   4.80   13.428   13.453   13.474   -0.814    0.754    0.428   -0.814    0.754    0.323   -0.349   -0.614    0.708    0.388
   4.90   13.552   13.585   13.661   -0.947    1.436    0.552   -0.947    1.436    0.793   -0.523   -1.359    1.631    0.829
   5.00   13.440   13.440   13.561   -0.023    1.804    0.440   -0.023    1.804    0.794   -0.010   -0.041    1.724    0.398
   5.10   12.995   12.997   13.154    0.209    2.031   -0.005    0.209    2.031   -0.010   -0.001    0.425    2.084    0.213
   5.20   13.201   13.203   13.405   -0.275    2.317    0.201   -0.275    2.317    0.465   -0.055   -0.638    2.742    0.395
   5.30   13.800   13.824   13.987   -0.820    2.132    0.800   -0.820    2.132    1.704   -0.655   -1.747    2.927    1.263
   5.40   13.246   13.293   13.550   -1.116    2.624    0.246   -1.116    2.624    0.647   -0.275   -2.930    4.097    1.506
   5.50   12.602   12.633   13.061   -0.882    3.316   -0.398   -0.882    3.316   -1.318    0.351   -2.926    5.965    1.614
   5.60   12.547   12.552   12.954   -0.347    3.202   -0.453   -0.347    3.202   -1.449    0.157   -1.111    5.289    0.916
   5.70   12.091   12.138   12.564   -1.069    3.245   -0.909   -1.069    3.245   -2.949    0.972   -3.469    6.249    2.328
   5.80   13.071   13.104   13.427   -0.928    2.931    0.071   -0.928    2.931    0.207   -0.066   -2.720    4.728    1.364
   5.90   12.881   12.908   13.255   -0.837    3.011   -0.119   -0.837    3.011   -0.358    0.099   -2.520    4.891    1.273
   6.00   13.280   13.306   13.569   -0.820    2.662    0.280   -0.820    2.662    0.746   -0.230   -2.182    3.919    1.159
   6.10   13.048   13.067   13.363   -0.690    2.798    0.048   -0.690    2.798    0.136   -0.033   -1.930    4.152    0.967
   6.20   13.818   13.820   14.111   -0.268    2.851    0.818   -0.268    2.851    2.331   -0.219   -0.764    4.434    1.231
   6.30   13.442   13.442   13.745    0.040    2.871    0.442    0.040    2.871    1.268    0.018    0.114    4.218    0.637
   6.40   12.898   12.909   13.204   -0.530    2.779   -0.102   -0.530    2.779   -0.284    0.054   -1.474    4.007    0.751
   6.50   13.006   13.007   13.140   -0.091    1.865    0.006   -0.091    1.865    0.012   -0.001   -0.169    1.743    0.085
   6.60   13.252   13.254   13.370   -0.213    1.758    0.252   -0.213    1.758    0.443   -0.054   -0.375    1.601    0.291
   6.70   13.731   13.732   13.883   -0.200    2.037    0.731   -0.200    2.037    1.489   -0.146   -0.407    2.362    0.775
   6.80   13.842   13.850   13.933   -0.471    1.525    0.842   -0.471    1.525    1.284   -0.396   -0.718    1.629    0.762
   6.90   12.787   12.789   12.914   -0.227    1.794   -0.213   -0.227    1.794   -0.381    0.048   -0.408    1.657    0.280
   7.00   13.159   13.166   13.338   -0.432    2.136    0.159   -0.432    2.136    0.340   -0.069   -0.923    2.388    0.493
   7.10   12.911   12.924   12.971   -0.572    1.105   -0.089   -0.572    1.105   -0.098    0.051   -0.632    0.778    0.321
   7.20   12.869   12.915   12.992   -1.089    1.417   -0.131   -1.089    1.417   -0.186    0.143   -1.543    1.605    0.780
   7.30   12.215   12.345   12.440   -1.785    1.535   -0.785   -1.785    1.535   -1.204    1.400   -2.740    3.079    1.652
   7.40   12.324   12.350   12.492   -0.808    1.875   -0.676   -0.808    1.875   -1.267    0.546   -1.515    2.312    1.025
   7.50   12.046   12.213   12.493   -2.009    2.632   -0.954   -2.009    2.632   -2.510    1.916   -5.288    5.937    3.079
   7.60   12.036   12.410   12.556   -3.025    1.912   -0.964   -3.025    1.912   -1.844    2.917   -5.784    6.868    3.368
   7.70   11.138   11.474   11.516   -2.758    0.976   -1.862   -2.758    0.976   -1.817    5.134   -2.691    6.012    3.038
   7.80   11.337   11.515   11.599   -2.015    1.399   -1.663   -2.015    1.399   -2.327    3.350   -2.819    4.391    2.479
   7.90   12.113   12.264   12.392   -1.918    1.775   -0.887   -1.918    1.775   -1.574    1.701   -3.403    3.807    2.059
   8.00   10.923   10.999   11.046   -1.292    1.017   -2.077   -1.292    1.017   -2.113    2.684   -1.314    3.510    1.830
   8.10   10.870   10.922   10.993   -1.070    1.247   -2.130   -1.070    1.247   -2.657    2.280   -1.334    3.619    1.873
   8.20   11.105   11.154   11.242   -1.044    1.410   -1.895   -1.044    1.410   -2.673    1.979   -1.473    3.336    1.819
   8.30   11.096   11.152   11.235   -1.118    1.362   -1.904   -1.118    1.362   -2.594    2.129   -1.523    3.366    1.842
   8.40   11.216   11.382   11.559   -1.940    2.011   -1.784   -1.940    2.011   -3.587    3.461   -3.900    5.494    3.164
   8.50   11.480   11.555   11.650   -1.315    1.490   -1.520   -1.315    1.490   -2.265    1.999   -1.958    3.129    1.800
   8.60   11.228   11.362   11.450   -1.736    1.418   -1.772   -1.736    1.418   -2.513    3.076   -2.463    4.083    2.337
   8.70   11.137   11.403   11.481   -2.447    1.335   -1.863   -2.447    1.335   -2.487    4.558   -3.268    5.621    3.068
   8.80   11.648   11.859   11.890   -2.228    0.849   -1.352   -2.228    0.849   -1.148    3.013   -1.892    3.757    1.869
   8.90   11.618   11.814   11.833   -2.139    0.672   -1.382   -2.139    0.672   -0.928    2.956   -1.437    3.469    1.708
   9.00   11.464   11.776   11.785   -2.692    0.470   -1.536   -2.692    0.470   -0.722    4.135   -1.265    4.913    2.192
   9.10   11.419   11.932   11.942   -3.459   -0.492   -1.581   -3.459   -0.492    0.778    5.468    1.701    7.354    2.890
   9.20   10.920   11.363   11.423   -3.142   -1.172   -2.080   -3.142   -1.172    2.438    6.538    3.682    7.788    3.945
   9.30   10.877   11.183   11.271   -2.601   -1.404   -2.123   -2.601   -1.404    2.981    5.522    3.651    6.622    3.630
   9.40   11.360   11.596   11.653   -2.329   -1.146   -1.640   -2.329   -1.146    1.879    3.819    2.668    4.713    2.512
   9.50   11.432   11.612   11.725   -2.036   -1.626   -1.568   -2.036   -1.626    2.549    3.191    3.310    4.623    2.629
   9.60   11.070   11.458   11.554   -2.956   -1.491   -1.930   -2.956   -1.491    2.878    5.705    4.408    7.342    3.881
   9.70   11.665   12.057   12.104   -3.051   -1.066   -1.335   -3.051   -1.066    1.423    4.074    3.251    6.113    2.702
   9.80   12.140   12.569   12.657   -3.257   -1.491   -0.860   -3.257   -1.491    1.283    2.802    4.857    6.787    2.876
   9.90   12.187   12.477   12.566   -2.674   -1.487   -0.813   -2.674   -1.487    1.209    2.173    3.977    5.012    2.345
  10.00   11.360   11.705   11.778   -2.821   -1.309   -1.640   -2.821   -1.309    2.147    4.626    3.694    6.181    3.149
  10.10   11.656   11.982   12.072   -2.777   -1.468   -1.344   -2.777   -1.468    1.973    3.732    4.077    5.837    2.935
  10.20   11.776   12.091   12.199   -2.738   -1.621   -1.224   -2.738   -1.621    1.984    3.351    4.440    5.812    2.953
  10.30   11.197   11.463   11.561   -2.454   -1.506   -1.803   -2.454   -1.506    2.715    4.425    3.696    5.771    3.187
  10.40   11.129   11.328   11.333   -2.118   -0.314   -1.871   -2.118   -0.314    0.588    3.964    0.665    4.043    2.031
  10.50   10.513   10.915   10.935   -2.936   -0.667   -2.487   -2.936   -0.667    1.658    7.304    1.957    7.627    3.871
  10.60   10.513   10.999   10.999   -3.233   -0.083   -2.487   -3.233   -0.083    0.206    8.039    0.268    8.320    4.023
  10.70   10.349   10.458   10.502   -1.509   -0.955   -2.651   -1.509   -0.955    2.532    4.002    1.441    5.110    2.475
  10.80   10.296   10.341   10.380   -0.965   -0.892   -2.704   -0.965   -0.892    2.412    2.610    0.861    4.519    1.828
  10.90    9.910    9.946   10.022   -0.844   -1.228   -3.090   -0.844   -1.228    3.794    2.609    1.037    5.884    2.360
  11.00   10.101   10.149   10.179   -0.987   -0.774   -2.899   -0.987   -0.774    2.245    2.862    0.764    4.988    1.858
  11.10   10.336   10.453   10.513   -1.559   -1.119   -2.664   -1.559   -1.119    2.980    4.154    1.744    5.390    2.701
  11.20   10.780   10.869   10.971   -1.392   -1.491   -2.220   -1.392   -1.491    3.311    3.090    2.075    4.545    2.491
  11.30    9.972   10.131   10.141   -1.790   -0.445   -3.028   -1.790   -0.445    1.347    5.421    0.796    6.287    2.821
  11.40   10.431   10.524   10.545   -1.399   -0.666   -2.569   -1.399   -0.666    1.710    3.595    0.931    4.501    2.044
  11.50   11.025   11.268   11.305   -2.331   -0.905   -1.975   -2.331   -0.905    1.788    4.605    2.110    5.078    2.686
  11.60   12.053   12.274   12.302   -2.317   -0.833   -0.947   -2.317   -0.833    0.789    2.194    1.930    3.480    1.513
  11.70   10.870   11.078   11.178   -2.138   -1.494   -2.130   -2.138   -1.494    3.181    4.555    3.194    5.670    3.204
  11.80   11.206   11.366   11.366   -1.901   -0.008   -1.794   -1.901   -0.008    0.015    3.410    0.015    3.416    1.705
  11.90   10.676   10.718   10.718   -0.953    0.081   -2.324   -0.953    0.081   -0.188    2.214   -0.077    3.159    1.112
  12.00   10.822   10.865   10.865   -0.966    0.005   -2.178   -0.966    0.005   -0.010    2.104   -0.004    2.839    1.052
  12.10   10.853   10.955   10.956   -1.491   -0.143   -2.147   -1.491   -0.143    0.307    3.200    0.213    3.426    1.611
  12.20   11.468   11.654   11.654   -2.069   -0.006   -1.532   -2.069   -0.006    0.009    3.169    0.012    3.314    1.585
  12.30   11.648   11.770   11.773   -1.688    0.252   -1.352   -1.688    0.252   -0.341    2.282   -0.425    2.371    1.173
  12.40   12.143   12.177   12.177   -0.903    0.134   -0.857   -0.903    0.134   -0.115    0.774   -0.121    0.784    0.396
  12.50   11.900   12.012   12.019   -1.640   -0.395   -1.100   -1.640   -0.395    0.435    1.804    0.648    2.028    0.983
  12.60   11.390   11.466   11.468   -1.318   -0.192   -1.610   -1.318   -0.192    0.309    2.122    0.253    2.183    1.079
  12.70   10.986   11.122   11.123   -1.735   -0.069   -2.014   -1.735   -0.069    0.139    3.495    0.120    3.536    1.750
  12.80   10.305   10.493   10.513   -1.976   -0.655   -2.695   -1.976   -0.655    1.766    5.327    1.295    5.800    2.880
  12.90   10.276   10.388   10.412   -1.520   -0.710   -2.724   -1.520   -0.710    1.933    4.140    1.079    5.117    2.347
  13.00   10.039   10.243   10.309   -2.033   -1.172   -2.961   -2.033   -1.172    3.470    6.019    2.382    7.137    3.672
  13.10    9.671    9.937    9.987   -2.282   -1.003   -3.329   -2.282   -1.003    3.340    7.597    2.290    8.649    4.305
  13.20    9.720    9.770    9.810   -0.988   -0.883   -3.280   -0.988   -0.883    2.896    3.239    0.872    6.257    2.216
  13.30    9.697    9.739    9.771   -0.898   -0.794   -3.303   -0.898   -0.794    2.623    2.967    0.713    6.173    2.012
  13.40    9.671    9.691    9.706   -0.621   -0.535   -3.329   -0.621   -0.535    1.780    2.066    0.332    5.877    1.374
  13.50   10.069   10.132   10.183   -1.124   -1.019   -2.931   -1.124   -1.019    2.987    3.294    1.145    5.446    2.296
  13.60   10.464   10.533   10.610   -1.205   -1.280   -2.536   -1.205   -1.280    3.245    3.056    1.542    4.761    2.358
  13.70   10.188   10.369   10.435   -1.931   -1.171   -2.812   -1.931   -1.171    3.292    5.432    2.261    6.505    3.371
  13.80   10.587   10.849   10.894   -2.369   -0.988   -2.413   -2.369   -0.988    2.383    5.716    2.340    6.205    3.310
  13.90   10.256   10.458   10.468   -2.045   -0.448   -2.744   -2.045   -0.448    1.230    5.611    0.917    5.956    2.909
  14.00   11.456   11.663   11.723   -2.188   -1.183   -1.544   -2.188   -1.183    1.827    3.379    2.589    4.286    2.316
  14.10   11.040   11.320   11.351   -2.502   -0.839   -1.960   -2.502   -0.839    1.644    4.904    2.098    5.403    2.791
  14.20   11.097   11.404   11.407   -2.631   -0.251   -1.903   -2.631   -0.251    0.478    5.008    0.661    5.304    2.537
  14.30   11.412   11.735   11.736   -2.736    0.145   -1.588   -2.736    0.145   -0.231    4.345   -0.398    5.014    2.184
  14.40   11.567   11.896   11.902   -2.781    0.359   -1.433   -2.781    0.359   -0.514    3.986   -0.997    4.959    2.071
  14.50   11.693   12.037   12.086   -2.855    1.089   -1.307   -2.855    1.089   -1.423    3.731   -3.108    5.522    2.530
  14.60   11.532   11.811   11.811   -2.553   -0.091   -1.468   -2.553   -0.091    0.133    3.749    0.232    4.342    1.879
  14.70   12.072   12.253   12.256   -2.099   -0.279   -0.928   -2.099   -0.279    0.259    1.949    0.585    2.673    1.025
  14.80   12.021   12.060   12.060   -0.973   -0.037   -0.979   -0.973   -0.037    0.036    0.953    0.036    0.954    0.477
  14.90   12.277   12.334   12.358   -1.188    0.759   -0.723   -1.188    0.759   -0.549    0.859   -0.901    1.255    0.680
  15.00   12.597   12.607   12.653   -0.487    1.085   -0.403   -0.487    1.085   -0.437    0.196   -0.528    0.789    0.357
  15.10   13.360   13.370   13.372   -0.537   -0.188    0.360   -0.537   -0.188   -0.068   -0.193    0.101    0.227    0.114
  15.20   12.691   12.693   12.715   -0.250   -0.750   -0.309   -0.250   -0.750    0.232    0.077    0.188    0.360    0.154
  15.30   12.233   12.249   12.311    0.635   -1.233   -0.767    0.635   -1.233    0.946   -0.487   -0.783    1.256    0.661
  15.40   13.147   13.164   13.178    0.657   -0.612    0.147    0.657   -0.612   -0.090    0.097   -0.402    0.414    0.212
  15.50   12.717   12.718   12.727    0.199   -0.488   -0.283    0.199   -0.488    0.138   -0.056   -0.097    0.179    0.089
  15.60   13.222   13.227   13.266   -0.356   -1.024    0.222   -0.356   -1.024   -0.227   -0.079    0.364    0.612    0.218
  15.70   13.146   13.147   13.157   -0.201   -0.494    0.146   -0.201   -0.494   -0.072   -0.029    0.100    0.153    0.063
  15.80   12.589   12.591   12.603    0.249   -0.545   -0.411    0.249   -0.545    0.224   -0.103   -0.136    0.264    0.141
  15.90   13.436   13.483   13.531    1.123   -1.140    0.436    1.123   -1.140   -0.498    0.490   -1.281    1.376    0.730
  16.00   13.931   14.038   14.049    1.730   -0.556    0.931    1.730   -0.556   -0.518    1.611   -0.961    2.084    0.973
  16.10   13.521   13.578   13.579    1.250    0.040    0.521    1.250    0.040    0.021    0.651    0.050    0.918    0.327
  16.20   14.019   14.019   14.022   -0.045    0.275    1.019   -0.045    0.275    0.280   -0.045   -0.012    0.558    0.142
  16.30   13.835   13.841   13.841    0.389    0.043    0.835    0.389    0.043    0.036    0.325    0.017    0.425    0.164
  16.40   13.918   13.920   13.920    0.227    0.062    0.918    0.227    0.062    0.057    0.208    0.014    0.449    0.108
  16.50   13.406   13.406   13.435    0.026    0.883    0.406    0.026    0.883    0.358    0.010    0.023    0.472    0.180
  16.60   13.308   13.310   13.326    0.250    0.640    0.308    0.250    0.640    0.197    0.077    0.160    0.284    0.133
  16.70   12.746   12.795   12.796   -1.127    0.150   -0.254   -1.127    0.150   -0.038    0.287   -0.169    0.679    0.168
  16.80   12.529   12.588   12.608   -1.217    0.715   -0.471   -1.217    0.715   -0.337    0.574   -0.871    1.108    0.548
  16.90   12.480   12.576   12.584   -1.554    0.436   -0.520   -1.554    0.436   -0.227    0.808   -0.678    1.437    0.539
  17.00   12.688   12.702   12.705   -0.596   -0.265   -0.312   -0.596   -0.265    0.083    0.186    0.158    0.262    0.129
  17.10   12.542   12.558   12.560   -0.626    0.264   -0.458   -0.626    0.264   -0.121    0.287   -0.165    0.336    0.176
  17.20   12.945   13.073   13.080   -1.827    0.420   -0.055   -1.827    0.420   -0.023    0.101   -0.767    1.758    0.387
  17.30   13.287   13.463   13.497   -2.174    0.952    0.287   -2.174    0.952    0.273   -0.623   -2.069    2.856    1.089
  17.40   13.424   13.513   13.584   -1.548    1.389    0.424   -1.548    1.389    0.588   -0.656   -2.150    2.252    1.162
  17.50   12.758   12.943   12.993   -2.180    1.146   -0.242   -2.180    1.146   -0.278    0.528   -2.499    3.062    1.284
  17.60   13.287   13.402   13.454   -1.754    1.181    0.287   -1.754    1.181    0.339   -0.504   -2.071    2.276    1.079
  17.70   13.832   13.973   14.095   -1.983    1.844    0.832   -1.983    1.844    1.534   -1.650   -3.658    4.014    2.148
  17.80   13.524   13.669   13.764   -1.981    1.622    0.524   -1.981    1.622    0.850   -1.038   -3.213    3.415    1.741
  17.90   12.907   12.937   13.143   -0.888    2.317   -0.093   -0.888    2.317   -0.216    0.083   -2.057    3.082    1.035
  18.00   13.711   13.740   13.854   -0.895    1.774    0.711   -0.895    1.774    1.260   -0.636   -1.588    2.226    1.062
  18.10   14.135   14.154   14.240   -0.745    1.561    1.135   -0.745    1.561    1.771   -0.845   -1.162    2.139    1.140
  18.20   14.401   14.423   14.472   -0.799    1.188    1.401   -0.799    1.188    1.664   -1.119   -0.949    2.006    1.109
  18.30   14.545   14.546   14.554   -0.138    0.486    1.545   -0.138    0.486    0.750   -0.213   -0.067    1.321    0.391
  18.40   13.964   13.964   13.967    0.109    0.304    0.964    0.109    0.304    0.293    0.105    0.033    0.517    0.157
  18.50   13.494   13.548   13.570    1.205    0.774    0.494    1.205    0.774    0.382    0.596    0.932    1.148    0.585
  18.60   13.539   13.903   13.903    3.157    0.095    0.539    3.157    0.095    0.051    1.703    0.301    5.134    0.865
  18.70   13.950   14.185   14.193    2.567    0.472    0.950    2.567    0.472    0.448    2.440    1.211    3.859    1.380
  18.80   14.057   14.178   14.181    1.852    0.287    1.057    1.852    0.287    0.303    1.958    0.531    2.315    1.026
  18.90   14.471   14.528   14.538    1.280    0.544    1.471    1.280    0.544    0.800    1.883    0.696    2.049    1.081
  19.00   13.969   14.026   14.026    1.266    0.040    0.969    1.266    0.040    0.039    1.227    0.051    1.272    0.614
  19.10   13.295   13.336   13.336    1.039   -0.096    0.295    1.039   -0.096   -0.028    0.307   -0.100    0.588    0.162
  19.20   13.431   13.484   13.484    1.193    0.022    0.431    1.193    0.022    0.009    0.515    0.026    0.805    0.258
  19.30   13.360   13.511   13.519    2.009   -0.485    0.360    2.009   -0.485   -0.175    0.724   -0.975    2.201    0.613
  19.40   12.593   12.642   12.648    1.113   -0.402   -0.407    1.113   -0.402    0.164   -0.453   -0.447    0.783    0.329
  19.50   12.498   12.538   12.563    1.003   -0.785   -0.502    1.003   -0.785    0.394   -0.503   -0.787    0.936    0.507
  19.60   13.075   13.105   13.105    0.887    0.042    0.075    0.887    0.042    0.003    0.067    0.038    0.398    0.038
  19.70   13.711   13.731   13.735    0.738    0.345    0.711    0.738    0.345    0.245    0.525    0.254    0.585    0.316
  19.80   14.202   14.232   14.235    0.937    0.294    1.202    0.937    0.294    0.353    1.126    0.275    1.204    0.606
  19.90   14.482   14.505   14.511    0.813    0.408    1.482    0.813    0.408    0.604    1.206    0.332    1.512    0.694
  20.00   14.669   14.812   14.816    2.053   -0.354    1.669    2.053   -0.354   -0.591    3.427   -0.727    3.564    1.776
  20.10   14.791   14.825   14.826    1.006    0.183    1.791    1.006    0.183    0.327    1.802    0.184    2.126    0.920
  20.20   14.406   14.445   14.457    1.055    0.577    1.406    1.055    0.577    0.811    1.483    0.608    1.712    0.898
  20.30   14.453   14.485   14.505    0.962    0.765    1.453    0.962    0.765    1.112    1.397    0.736    1.811    0.966
  20.40   15.959   16.009   16.012    1.269    0.302    2.959    1.269    0.302    0.894    3.754    0.383    5.227    1.939
  20.50   15.522   15.628   15.644    1.814    0.707    2.522    1.814    0.707    1.782    4.575    1.282    5.075    2.537
  20.60   15.402   15.671   15.684    2.893    0.637    2.402    2.893    0.637    1.529    6.947    1.841    7.270    3.674
  20.70   15.782   16.109   16.128    3.230    0.780    2.782    3.230    0.780    2.170    8.984    2.519    9.389    4.790
  20.80   15.296   15.564   15.577    2.878    0.623    2.296    2.878    0.623    1.430    6.607    1.793    6.970    3.497
  20.90   14.930   15.207   15.210    2.890    0.264    1.930    2.890    0.264    0.510    5.578    0.764    6.074    2.827
  21.00   15.059   15.354   15.404    2.995    1.238    2.059    2.995    1.238    2.549    6.167    3.706    7.370    3.817
  21.10   14.840   15.051   15.165    2.511    1.852    1.840    2.511    1.852    3.409    4.620    4.650    6.560    3.694
  21.20   14.825   15.043   15.080    2.551    1.060    1.825    2.551    1.060    1.935    4.655    2.705    5.481    2.861
  21.30   14.407   14.536   14.567    1.939    0.945    1.407    1.939    0.945    1.329    2.727    1.832    3.315    1.772
  21.40   14.040   14.248   14.256    2.426    0.483    1.040    2.426    0.483    0.503    2.523    1.172    3.600    1.414
  21.50   14.618   14.811   14.811    2.381   -0.090    1.618    2.381   -0.090   -0.146    3.852   -0.215    4.147    1.930
  21.60   14.611   14.792   14.804    2.305   -0.608    1.611    2.305   -0.608   -0.980    3.713   -1.402    4.138    2.044
  21.70   13.998   14.176   14.187    2.241   -0.544    0.998    2.241   -0.544   -0.543    2.236   -1.219    3.156    1.302
  21.80   14.039   14.507   14.508    3.658    0.172    1.039    3.658    0.172    0.179    3.799    0.630    7.245    1.928
  21.90   13.272   13.865   13.866    4.013    0.172    0.272    4.013    0.172    0.047    1.090    0.689    8.104    0.645
  22.00   12.491   13.004   13.006    3.618    0.184   -0.509    3.618    0.184   -0.094   -1.842    0.666    6.692    0.981
  22.10   13.243   13.557   13.594    2.898    1.004    0.243    2.898    1.004    0.244    0.705    2.911    4.734    1.502
  22.20   12.765   13.040   13.040    2.661   -0.034   -0.235    2.661   -0.034    0.008   -0.624   -0.091    3.570    0.315
  22.30   12.165   12.379   12.382    2.290   -0.290   -0.835    2.290   -0.290    0.242   -1.912   -0.664    3.012    1.019
  22.40   12.215   12.348   12.371    1.809    0.745   -0.785    1.809    0.745   -0.585   -1.420    1.349    2.223    1.022
  22.50   12.429   12.487   12.488    1.210   -0.153   -0.571    1.210   -0.153    0.088   -0.691   -0.186    0.907    0.360
  22.60   12.132   12.225   12.235    1.506   -0.514   -0.868    1.506   -0.514    0.446   -1.308   -0.774    1.643    0.792
  22.70   12.047   12.242   12.249    2.180    0.398   -0.953    2.180    0.398   -0.379   -2.078    0.867    2.909    1.142
